OBJECTID,id,airport_ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,description,frequency_mhz,runway_length_ft,runway_width_ft,runway_surface,runway_lighted,runway_closed,x,y,standard_name,runway_length_m,runway_width_m,runway_capacity,continent_name,hub_priority_score,distance_from_ams_km,strategic_distance
76030,27098,YPAM,small_airport,Palm Island Airport,-18.7553005218506,146.580993652344,28.0,OC,AU,AU-QLD,nan,yes,YPAM,PMK,nan,nan,https://en.wikipedia.org/wiki/Palm_Island_Airport,nan,TOWNSVILLE APP,126.8,3730.0,59.0,COP,1.0,0.0,16317321.5733,-2126147.5915,Palm Island,1136.904,17.9832,small,Oceania,2,15021.369775125546,global
76033,27099,YPBO,medium_airport,Paraburdoo Airport,-23.1711006165,117.745002747,1406.0,OC,AU,AU-WA,Paraburdoo,yes,YPBO,PBO,nan,nan,https://en.wikipedia.org/wiki/Paraburdoo_Airport,nan,CTAF,126.7,6995.0,148.0,ASP,1.0,0.0,13107313.7492,-2652723.519,Paraburdoo,2132.076,45.110400000000006,medium,Oceania,4,13562.70609501054,global
76038,27101,YPDN,large_airport,Darwin International Airport / RAAF Darwin,-12.41497,130.88185,103.0,OC,AU,AU-NT,Darwin,yes,YPDN,DRW,nan,https://www.darwinairport.com.au/,https://en.wikipedia.org/wiki/Darwin_International_Airport,nan,APP,125.2,11004.0,197.0,ASP,1.0,0.0,14569700.8961,-1392971.467,Darwin / RAAF Darwin,3354.0192,60.0456,large,Oceania,6,13495.845648870021,global
76046,27104,YPGV,medium_airport,Gove Airport,-12.2693996429,136.817993164,192.0,OC,AU,AU-NT,Nhulunbuy,yes,YPGV,GOV,nan,nan,https://en.wikipedia.org/wiki/Gove_Airport,nan,CTAF,127.8,7244.0,148.0,ASP,1.0,0.0,15230509.3304,-1376383.2654,Gove,2207.9712,45.110400000000006,medium,Oceania,4,13847.297823335593,global
76053,27107,YPKA,medium_airport,Karratha Airport,-20.7122001648,116.773002625,29.0,OC,AU,AU-WA,Karratha,yes,YPKA,KTA,nan,nan,https://en.wikipedia.org/wiki/Karratha_Airport,nan,CTAF,127.35,7480.0,148.0,ASP,1.0,0.0,12999111.1906,-2357594.4308,Karratha,2279.904,45.110400000000006,medium,Oceania,4,13290.746921069644,global
76055,27108,YPKG,medium_airport,Kalgoorlie Boulder Airport,-30.791543,121.464586,1203.0,OC,AU,AU-WA,Broadwood,yes,YPKG,KGI,nan,nan,https://en.wikipedia.org/wiki/Kalgoorlie-Boulder_Airport,nan,CTAF,126.6,6562.0,148.0,ASP,1.0,0.0,13521375.8629,-3605706.5222,Kalgoorlie Boulder,2000.0976,45.110400000000006,medium,Oceania,4,14431.733427847103,global
76059,27109,YPKS,medium_airport,Parkes Airport,-33.131401062,148.238998413,1069.0,OC,AU,AU-NSW,Parkes,yes,YPKS,PKE,nan,nan,https://en.wikipedia.org/wiki/Parkes_Airport,nan,nan,128.55,5525.0,148.0,ASP,1.0,0.0,16501889.819,-3912758.2729,Parkes,1684.02,45.110400000000006,small,Oceania,3,16396.587853759476,global
76061,27111,YPKU,medium_airport,East Kimberley Regional (Kununurra) Airport,-15.7781,128.707993,145.0,OC,AU,AU-WA,Kununurra,yes,YPKU,KNX,nan,nan,https://en.wikipedia.org/wiki/Kununurra_Airport,nan,CTAF,127.0,6000.0,98.0,ASP,1.0,0.0,14327708.2418,-1779039.697,East Kimberley Regional (Kununurra),1828.8000000000002,29.8704,small,Oceania,3,13658.805614181123,global
76062,27112,YPLC,medium_airport,Port Lincoln Airport,-34.6053009033,135.880004883,36.0,OC,AU,AU-SA,Port Lincoln,yes,YPLC,PLO,nan,nan,https://en.wikipedia.org/wiki/Port_Lincoln_Airport,nan,CTAF,126.7,4918.0,98.0,ASP,1.0,0.0,15126092.9526,-4110371.6411,Port Lincoln,1499.0064,29.8704,small,Oceania,3,15700.506667084168,global
76066,27113,YPLM,medium_airport,Learmonth Airport,-22.235201,114.090024,19.0,OC,AU,AU-WA,Exmouth,yes,YPLM,LEA,nan,nan,https://en.wikipedia.org/wiki/RAAF_Learmonth,RAAF Learmonth,APP,120.5,9997.0,148.0,ASP,1.0,0.0,12700443.3763,-2539787.4457,Learmonth,3047.0856000000003,45.110400000000006,large,Oceania,5,13236.641973238668,global
76070,27114,YPMP,small_airport,Pormpuraaw Airport,-14.896451,141.60908,10.0,OC,AU,AU-QLD,Pormpuraaw,yes,YPMP,EDR,nan,nan,https://en.wikipedia.org/wiki/Edward_River_Airport,Edward River Airport,CTAF,126.7,4462.0,98.0,ASP,1.0,0.0,15763850.6773,-1677269.3704,Pormpuraaw,1360.0176000000001,29.8704,small,Oceania,2,14374.872603075213,global
76071,27115,YPMQ,medium_airport,Port Macquarie Airport,-31.4358005524,152.863006592,12.0,OC,AU,AU-NSW,Port Macquarie,yes,YPMQ,PQQ,nan,http://www.hastings.nsw.gov.au/www/html/455-welcome-to-port-macquarie-airport.asp?intLocationID=455,https://en.wikipedia.org/wiki/Port_Macquarie_Airport,nan,CTAF,118.1,5203.0,98.0,ASP,1.0,0.0,17016632.055,-3689476.416,Port Macquarie,1585.8744000000002,29.8704,small,Oceania,3,16536.97335733005,global
76077,27116,YPOD,medium_airport,Portland Airport,-38.3180999755859,141.470993041992,265.0,OC,AU,AU-VIC,nan,yes,YPOD,PTJ,nan,nan,https://en.wikipedia.org/wiki/Portland_Airport_(Australia),nan,CTAF,126.7,5302.0,98.0,ASP,1.0,0.0,15748478.9075,-4624460.6451,Portland,1616.0496,29.8704,small,Oceania,3,16348.445601665233,global
76079,27117,YPPD,medium_airport,Port Hedland International Airport,-20.3777999878,118.625999451,33.0,OC,AU,AU-WA,Port Hedland,yes,YPPD,PHE,nan,nan,https://en.wikipedia.org/wiki/Port_Hedland_International_Airport,nan,CTAF,119.9,8202.0,148.0,ASP,1.0,0.0,13205385.8537,-2317840.6393,Port Hedland,2499.9696,45.110400000000006,medium,Oceania,4,13387.836897493557,global
76081,27119,YPPH,large_airport,Perth International Airport,-31.940299987793,115.967002868652,67.0,OC,AU,AU-WA,Perth,yes,YPPH,PER,nan,nan,https://en.wikipedia.org/wiki/Perth_Airport,nan,APP,123.6,11299.0,148.0,ASP,1.0,0.0,12909387.7082,-3755476.6215,Perth,3443.9352000000003,45.110400000000006,large,Oceania,6,14148.687283891713,global
76092,27121,YPWR,small_airport,Woomera Airfield,-31.1441993713379,136.817001342773,548.0,OC,AU,AU-SA,Woomera,yes,YPWR,UMR,nan,nan,https://en.wikipedia.org/wiki/Woomera_Airfield,RAAF,CTAF,118.3,5295.0,98.0,GVL,1.0,0.0,15230398.9214,-3651490.3704,Woomera Airfield,1613.9160000000002,29.8704,small,Oceania,2,15494.758773041889,global
76101,27124,YQLP,medium_airport,Quilpie Airport,-26.6121997833252,144.253005981445,655.0,OC,AU,AU-QLD,nan,yes,YQLP,ULP,nan,nan,https://en.wikipedia.org/wiki/Quilpie_Airport,nan,CTAF,126.7,4898.0,98.0,COP,1.0,0.0,16058171.1712,-3075104.2216,Quilpie,1492.9104,29.8704,small,Oceania,3,15595.91751568967,global
76126,27126,YRMD,small_airport,Richmond Airport,-20.7019004821777,143.115005493164,676.0,OC,AU,AU-QLD,nan,yes,YRMD,RCM,nan,nan,https://en.wikipedia.org/wiki/Richmond_Airport,RAAF Base Richmond,CTAF,126.7,5000.0,98.0,ASP,1.0,0.0,15931489.5364,-2356368.6934,Richmond,1524.0,29.8704,small,Oceania,2,14999.748819121212,global
76127,27127,YRNG,small_airport,Ramingining Airport,-12.3563995361328,134.897994995117,206.0,OC,AU,AU-NT,nan,yes,YRNG,RAM,nan,nan,https://en.wikipedia.org/wiki/Ramingining_Airport,nan,CTAF,126.7,4825.0,59.0,PER,1.0,0.0,15016776.1119,-1386296.0686,Ramingining,1470.66,17.9832,small,Oceania,2,13739.254346920927,global
76133,27128,YROM,medium_airport,Roma Airport,-26.5450000763,148.774993896,1032.0,OC,AU,AU-QLD,Roma,yes,YROM,RMA,nan,nan,https://en.wikipedia.org/wiki/Roma_Airport,nan,CTAF,126.7,2628.0,98.0,GRS,0.0,0.0,16561556.5633,-3066739.625,Roma,801.0144,29.8704,small,Oceania,3,15863.616773955906,global
76157,27131,YSCB,medium_airport,Canberra International Airport,-35.3069,149.195007,1886.0,OC,AU,AU-ACT,Canberra,yes,YSCB,CBR,nan,nan,https://en.wikipedia.org/wiki/Canberra_International_Airport,RAAF Base Fairbairn,Approach/Departure EAST of R35,124.5,5509.0,98.0,ASP,1.0,0.0,16608312.2081,-4205666.2369,Canberra,1679.1432,29.8704,small,Oceania,3,16632.22631591422,global
