iata_code,name,standard_name,type,latitude_deg,longitude_deg,elevation_ft,continent_name,iso_country,iso_region,municipality,runway_length_m,runway_width_m,runway_capacity,hub_priority_score,distance_from_ams_km,strategic_distance
DEN,Denver International Airport,Denver,large_airport,39.861698150635,-104.672996521,5431.0,,US,US-CO,Denver,3657.6000000000004,45.72,large,7,7725.779381113464,intercontinental
PHX,Phoenix Sky Harbor International Airport,Phoenix Sky Harbor,large_airport,33.435302,-112.005905,1135.0,,US,US-AZ,Phoenix,3139.44,45.72,large,7,8687.331521399685,global
ONT,Ontario International Airport,Ontario,large_airport,34.0559997558594,-117.600997924805,944.0,,US,US-CA,Ontario,3717.9504,45.72,large,7,8908.52404503439,global
HKG,Hong Kong International Airport,Hong Kong,large_airport,22.308901,113.915001,28.0,Asia,HK,HK-NT,Islands,3799.9416,60.0456,large,7,9262.92693445031,global
SIN,Singapore Changi Airport,Singapore Changi,large_airport,1.35019,103.994003,22.0,Asia,SG,SG-04,Singapore,3999.8904,60.0456,large,7,10503.558675867556,global
LEY,Lelystad Airport,Lelystad,medium_airport,52.453188,5.514622,-13.0,Europe,NL,NL-FL,Lelystad,2699.9184,45.110400000000006,medium,6,42.490497718282334,regional
RTM,Rotterdam The Hague Airport,Rotterdam The Hague,medium_airport,51.956902,4.43722,-15.0,Europe,NL,NL-ZH,Rotterdam,2200.0464,45.110400000000006,medium,6,55.67454899050177,regional
NRN,Weeze Airport,Weeze,medium_airport,51.6024017334,6.14216995239,106.0,Europe,DE,DE-NW,Weeze,2439.924,45.110400000000006,medium,6,120.11369619622994,regional
MST,Maastricht Aachen Airport,Maastricht Aachen,medium_airport,50.911701,5.77014,375.0,Europe,NL,NL-LI,Maastricht,2749.9056,45.110400000000006,medium,6,172.56440449738085,regional
FMO,Münster Osnabrück Airport,Münster Osnabrück,medium_airport,52.134602,7.68483,160.0,Europe,DE,DE-NW,Greven,2169.8712,45.110400000000006,medium,6,191.04724031430618,regional
LGG,Liège Airport,Liège,medium_airport,50.638574,5.443897,659.0,Europe,BE,BE-WLG,Grâce-Hollogne,2339.9496,45.110400000000006,medium,6,195.85410779621418,regional
DTM,Dortmund Airport,Dortmund,medium_airport,51.518299,7.61224,425.0,Europe,DE,DE-NW,Dortmund,2000.0976,45.110400000000006,medium,6,208.25411618053076,regional
PAD,Paderborn Lippstadt Airport,Paderborn Lippstadt,medium_airport,51.614101,8.61632,699.0,Europe,DE,DE-NW,Büren,2179.9296,45.110400000000006,medium,6,267.6010036487364,regional
HAJ,Hannover Airport,Hannover,large_airport,52.461102,9.68508,183.0,Europe,DE,DE-NI,Hannover,549.8592,22.86,small,6,324.36766683328517,regional
HUY,Humberside Airport,Humberside,medium_airport,53.5744018554688,-0.350832998752594,121.0,Europe,GB,GB-ENG,Grimsby,2196.0840000000003,45.110400000000006,medium,6,376.4962740736394,regional
SCN,Saarbrücken Airport,Saarbrücken,medium_airport,49.2145996094,7.10950994492,1058.0,Europe,DE,DE-SL,Saarbrücken,2000.0976,45.110400000000006,medium,6,383.2955007262315,regional
ETZ,Metz-Nancy-Lorraine Airport,Metz-Nancy-Lorraine,medium_airport,48.982101,6.25132,870.0,Europe,FR,FR-GES,Goin,2499.9696,45.110400000000006,medium,6,388.2173162044374,regional
LBC,Lübeck Blankensee Airport,Lübeck Blankensee,medium_airport,53.8054008484,10.7192001343,53.0,Europe,DE,DE-SH,Lübeck,2101.9008,60.0456,medium,6,419.82209515359995,regional
EMA,East Midlands Airport,East Midlands,medium_airport,52.8311,-1.32806,306.0,Europe,GB,GB-ENG,Nottingham,2892.8568,45.110400000000006,medium,6,423.9149692069483,regional
EBJ,Esbjerg Airport,Esbjerg,medium_airport,55.525902,8.5534,97.0,Europe,DK,DK-83,Esbjerg,2599.0296000000003,45.110400000000006,medium,6,424.5679593930916,regional
ERF,Erfurt-Weimar Airport,Erfurt-Weimar,medium_airport,50.979801,10.9581,1036.0,Europe,DE,DE-TH,Erfurt,2599.944,49.9872,medium,6,444.9027821757009,regional
FKB,Karlsruhe Baden-Baden Airport,Karlsruhe Baden-Baden,medium_airport,48.7794,8.0805,408.0,Europe,DE,DE-BW,Rheinmünster,2983.0776,45.110400000000006,medium,6,457.6153441506221,regional
LEH,Le Havre-Octeville Airport,Le Havre-Octeville,medium_airport,49.534038,0.088406,313.0,Europe,FR,FR-NOR,Le Havre,2300.0208000000002,39.624,medium,6,461.4184261937813,regional
SXB,Strasbourg Airport,Strasbourg,medium_airport,48.5382995605469,7.62823009490967,505.0,Europe,FR,FR-GES,Strasbourg,2399.9952000000003,45.110400000000006,medium,6,467.35738982056506,regional
LBA,Leeds Bradford Airport,Leeds Bradford,medium_airport,53.865898,-1.66057,681.0,Europe,GB,GB-ENG,Leeds,2249.7288000000003,45.72,medium,6,468.50207584128304,regional
DOL,Deauville-Saint-Gatien Airport,Deauville-Saint-Gatien,medium_airport,49.365299,0.154306,479.0,Europe,FR,FR-NOR,Deauville,2549.9568,45.110400000000006,medium,6,471.5736518615713,regional
MME,Teesside International Airport,Teesside,medium_airport,54.509201,-1.42941,120.0,Europe,GB,GB-ENG,"Darlington, Durham",2290.8768,45.110400000000006,medium,6,482.1340018795755,regional
BOH,Bournemouth Airport,Bournemouth,medium_airport,50.779999,-1.8425,38.0,Europe,GB,GB-ENG,Bournemouth,2271.0648,46.0248,medium,6,498.3122728375075,regional
RLG,Rostock-Laage Airport,Rostock-Laage,medium_airport,53.9182014465,12.2783002853,138.0,Europe,DE,DE-MV,Rostock,2499.9696,45.110400000000006,medium,6,520.8888717662937,continental
NCL,Newcastle Airport,Newcastle,medium_airport,55.037958,-1.689577,266.0,Europe,GB,GB-ENG,Newcastle,2329.2816000000003,46.0248,medium,6,525.5350186112912,continental
LPL,Liverpool John Lennon Airport,Liverpool John Lennon,medium_airport,53.333599,-2.84972,80.0,Europe,GB,GB-ENG,Liverpool,2285.0856000000003,45.72,medium,6,531.3492439920474,continental
BRS,Bristol Airport,Bristol,medium_airport,51.382702,-2.71909,622.0,Europe,GB,GB-ENG,Bristol,2010.7656000000002,44.805600000000005,medium,6,534.3912598043016,continental
CER,Cherbourg-Maupertus Airport,Cherbourg-Maupertus,medium_airport,49.6501007080078,-1.47028005123138,459.0,Europe,FR,FR-NOR,Cherbourg/Maupertus,2439.924,45.110400000000006,medium,6,538.3967278979952,continental
BSL,EuroAirport Basel-Mulhouse-Freiburg,EuroAirport Basel-Mulhouse-Freiburg,large_airport,47.60068,7.521117,885.0,Europe,FR,FR-GES,Saint-Louis,1714.8048000000001,60.0456,small,6,562.0160081804596,continental
AAR,Aarhus Airport,Aarhus,medium_airport,56.303331,10.618286,82.0,Europe,DK,DK-82,Aarhus,2777.0328,22.86,medium,6,572.9895993160067,continental
CWL,Cardiff International Airport,Cardiff,medium_airport,51.396702,-3.34333,220.0,Europe,GB,GB-WLS,Cardiff,2353.9704,45.110400000000006,medium,6,575.957388154939,continental
DLE,Dole-Tavaux Airport,Dole-Tavaux,medium_airport,47.042686,5.435063,645.0,Europe,FR,FR-BFC,Dole/Tavaux,2230.5264,45.110400000000006,medium,6,593.3286959137346,continental
EXT,Exeter International Airport,Exeter,medium_airport,50.734402,-3.41389,102.0,Europe,GB,GB-ENG,Exeter,2083.0032,46.0248,medium,6,602.7185221512119,continental
KLV,Karlovy Vary Airport,Karlovy Vary,medium_airport,50.202999,12.915,1989.0,Europe,CZ,CZ-KA,Karlovy Vary,2150.0592,29.8704,medium,6,606.4700093988996,continental
AAL,Aalborg Airport,Aalborg,medium_airport,57.094763,9.84993,10.0,Europe,DK,DK-81,Aalborg,2653.8936000000003,45.110400000000006,medium,6,613.7500477516752,continental
FDH,Friedrichshafen Airport,Friedrichshafen,medium_airport,47.671299,9.51149,1367.0,Europe,DE,DE-BW,Friedrichshafen,2355.7992,45.110400000000006,medium,6,617.0110097230836,continental
FMM,Memmingen Allgau Airport,Memmingen Allgau,medium_airport,47.9888000488,10.2395000458,2077.0,Europe,DE,DE-BY,Memmingen,2630.1192,45.110400000000006,medium,6,617.2393225052768,continental
TUF,Tours-Val-de-Loire Airport,Tours-Val-de-Loire,medium_airport,47.4322013855,0.727605998516,357.0,Europe,FR,FR-CVL,Tours/Val de Loire (Loire Valley),2403.9576,45.110400000000006,medium,6,624.772596368946,continental
DRS,Dresden Airport,Dresden,medium_airport,51.134123,13.767831,755.0,Europe,DE,DE-SN,Dresden,2849.88,60.0456,medium,6,624.9605154586491,continental
HDF,Heringsdorf Airport,Heringsdorf,medium_airport,53.8787002563,14.152299881,93.0,Europe,DE,DE-MV,Heringsdorf,2304.8976000000002,35.052,medium,6,639.0545511278282,continental
RNS,Rennes-Saint-Jacques Airport,Rennes-Saint-Jacques,medium_airport,48.0695,-1.73479,124.0,Europe,FR,FR-BRE,Rennes/Saint-Jacques,2100.072,45.110400000000006,medium,6,671.4356899910158,continental
KRS,"Kristiansand Airport, Kjevik","Kristiansand, Kjevik",medium_airport,58.204201,8.08537,57.0,Europe,NO,NO-42,Kjevik,2029.968,45.110400000000006,medium,6,679.3538367294095,continental
SZZ,"Szczecin-Goleniów """"Solidarność"""" Airport","Szczecin-Goleniów """"Solidarność""""",medium_airport,53.584702,14.9022,154.0,Europe,PL,PL-ZP,Goleniow,2499.9696,60.0456,medium,6,682.3647219528723,continental
HAD,Halmstad Airport,Halmstad,medium_airport,56.6911010742188,12.8201999664307,101.0,Europe,SE,SE-N,Halmstad,2261.3112,39.9288,medium,6,700.6373933845462,continental
RNN,Bornholm Airport,Bornholm,medium_airport,55.0633010864258,14.7595996856689,52.0,Europe,DK,DK-84,Rønne,2001.9264,45.110400000000006,medium,6,713.6298372320763,continental
KID,Kristianstad Airport,Kristianstad,medium_airport,55.9216995239258,14.0854997634888,76.0,Europe,SE,SE-M,Kristianstad,2214.9816,45.110400000000006,medium,6,715.895719202889,continental
NQY,Cornwall Airport Newquay,Cornwall Newquay,medium_airport,50.440601,-4.99541,390.0,Europe,GB,GB-ENG,Newquay,2745.0288,86.86800000000001,medium,6,718.6688106983204,continental
PIS,Poitiers-Biard Airport,Poitiers-Biard,medium_airport,46.5876998901367,0.306665986776352,423.0,Europe,FR,FR-NAQ,Poitiers/Biard,2350.0080000000003,45.110400000000006,medium,6,723.099927156405,continental
INN,Innsbruck Airport,Innsbruck,medium_airport,47.260201,11.344,1907.0,Europe,AT,AT-7,Innsbruck,2000.0976,45.110400000000006,medium,6,731.5533500301581,continental
IEG,Zielona Góra-Babimost Airport,Zielona Góra-Babimost,medium_airport,52.1385002136,15.7986001968,194.0,Europe,PL,PL-LB,Babimost,2499.9696,60.0456,medium,6,741.3326730223641,continental
NTE,Nantes Atlantique Airport,Nantes Atlantique,medium_airport,47.1531982422,-1.61073005199,90.0,Europe,FR,FR-PDL,Nantes,2899.8672,45.110400000000006,medium,6,744.4810186668532,continental
CMF,Chambéry Savoie Mont Blanc Airport,Chambéry Savoie Mont Blanc,medium_airport,45.6381,5.88023,779.0,Europe,FR,FR-ARA,Viviers-du-Lac,2020.2144,45.110400000000006,medium,6,751.6471323476921,continental
EBU,Saint-Étienne-Bouthéon Airport,Saint-Étienne-Bouthéon,medium_airport,45.540599822998,4.29639005661011,1325.0,Europe,FR,FR-ARA,Saint-Étienne/Bouthéon,2300.0208000000002,45.110400000000006,medium,6,760.4159609071272,continental
SZG,Salzburg Airport,Salzburg,medium_airport,47.793301,13.0043,1411.0,Europe,AT,AT-5,Salzburg,2749.9056,45.110400000000006,medium,6,769.1038759980731,continental
LIG,Limoges Airport,Limoges,medium_airport,45.8628005981445,1.17944002151489,1300.0,Europe,FR,FR-NAQ,Limoges/Bellegarde,2499.9696,45.110400000000006,medium,6,772.1669729807805,continental
HAU,"Haugesund Airport, Karmøy","Haugesund, Karmøy",medium_airport,59.345299,5.20836,86.0,Europe,NO,NO-11,Karmøy,2120.4936000000002,45.110400000000006,medium,6,776.1148974093244,continental
PED,Pardubice Airport,Pardubice,medium_airport,50.0134010314941,15.7385997772217,741.0,Europe,CZ,CZ-PA,Pardubice,2500.2744000000002,74.9808,medium,6,798.2132474472648,continental
RNB,Ronneby Airport,Ronneby,medium_airport,56.266701,15.265,191.0,Europe,SE,SE-K,Ronneby,2331.1104,45.110400000000006,medium,6,798.4777309118159,continental
VXO,Växjö Kronoberg Airport,Växjö Kronoberg,medium_airport,56.9291000366211,14.7279996871948,610.0,Europe,SE,SE-G,Växjö,2103.12,45.110400000000006,medium,6,809.0849341129556,continental
LRH,La Rochelle-Île de Ré Airport,La Rochelle-Île de Ré,medium_airport,46.17919921875,-1.19527995586395,74.0,Europe,FR,FR-NAQ,La Rochelle/Île de Ré,2254.9104,45.110400000000006,medium,6,817.465860168635,continental
TRF,"Sandefjord Airport, Torp","Sandefjord, Torp",medium_airport,59.1866989136,10.258600235,286.0,Europe,NO,NO-38,Torp,2948.94,45.110400000000006,medium,6,828.2656058283292,continental
LIN,Milano Linate Airport,Milano Linate,medium_airport,45.445099,9.27674,353.0,Europe,IT,IT-25,Segrate (MI),2442.0576,60.0456,medium,6,833.0679762705132,continental
JKG,Jönköping Airport,Jönköping,medium_airport,57.7575988769531,14.068699836731,741.0,Europe,SE,SE-F,Jönköping,2203.0944,45.110400000000006,medium,6,835.1699162016942,continental
WRO,Copernicus Wrocław Airport,Copernicus Wrocław,medium_airport,51.103719,16.882096,404.0,Europe,PL,PL-DS,Wrocław,2503.0176,44.805600000000005,medium,6,835.7052242043018,continental
BVE,Brive-Souillac,Brive-Souillac,medium_airport,45.039722,1.485556,1016.0,Europe,FR,FR-NAQ,Brive la Gaillarde,2100.072,44.805600000000005,medium,6,852.3139600835179,continental
VBS,Brescia Gabriele d'Annunzio Airport,Brescia Gabriele d'Annunzio,medium_airport,45.428902,10.3306,355.0,Europe,IT,IT-25,Montichiari (BS),2990.088,45.110400000000006,medium,6,866.95925676551,continental
BZG,Bydgoszcz Ignacy Jan Paderewski Airport,Bydgoszcz Ignacy Jan Paderewski,medium_airport,53.096802,17.977699,235.0,Europe,PL,PL-KP,Bydgoszcz,2499.9696,59.7408,medium,6,882.7698623204103,continental
CUF,Cuneo International Airport,Cuneo,medium_airport,44.547001,7.62322,1267.0,Europe,IT,IT-21,Levaldigi (CN),2104.0344,45.110400000000006,medium,6,892.2573910750151,continental
EGC,Bergerac-Roumanière Airport,Bergerac-Roumanière,medium_airport,44.8252983093262,0.518611013889313,171.0,Europe,FR,FR-NAQ,Bergerac/Roumanière,2204.9232,45.110400000000006,medium,6,898.1158425546146,continental
RDZ,Rodez-Marcillac Airport,Rodez-Marcillac,medium_airport,44.407901763916,2.48267006874084,1910.0,Europe,FR,FR-OCC,Rodez/Marcillac,2040.0264000000002,45.110400000000006,medium,6,902.8204174311977,continental
TSF,Treviso Antonio Canova Airport,Treviso Antonio Canova,medium_airport,45.648399,12.1944,59.0,Europe,IT,IT-34,Treviso (TV),2420.4168,43.891200000000005,medium,6,916.0474116401509,continental
PMF,Parma Airport,Parma,medium_airport,44.826351,10.29705,161.0,Europe,IT,IT-45,Parma (PR),2122.0176,45.110400000000006,medium,6,926.9730432207098,continental
NOC,Ireland West Knock Airport,Ireland West Knock,medium_airport,53.910301,-8.81849,665.0,Europe,IE,IE-MO,Charlestown,2300.0208000000002,45.110400000000006,medium,6,929.7251594527102,continental
GOA,Genoa Cristoforo Colombo Airport,Genoa Cristoforo Colombo,medium_airport,44.412039,8.840732,13.0,Europe,IT,IT-42,Genova (GE),2915.1072,45.110400000000006,medium,6,930.7915930913159,continental
KLU,Klagenfurt Airport,Klagenfurt,medium_airport,46.642502,14.3377,1472.0,Europe,AT,AT-2,Klagenfurt am Wörthersee,2720.0352000000003,45.110400000000006,medium,6,930.9602729690718,continental
KSD,Karlstad Airport,Karlstad,medium_airport,59.4446983337,13.3374004364,352.0,Europe,SE,SE-S,Karlstad,2516.1240000000003,45.110400000000006,medium,6,944.7667316608604,continental
LPI,Linköping City Airport,Linköping City,medium_airport,58.4062004089,15.6805000305,172.0,Europe,SE,SE-E,Linköping,2134.8192,45.110400000000006,medium,6,953.9955023180366,continental
FNI,Nîmes-Arles-Camargue Airport,Nîmes-Arles-Camargue,medium_airport,43.7574005126953,4.4163498878479,309.0,Europe,FR,FR-OCC,Nîmes/Garons,2439.924,45.110400000000006,medium,6,958.0902844882261,continental
GRZ,Graz Airport,Graz,medium_airport,46.9911,15.4396,1115.0,Europe,AT,AT-6,Feldkirchen bei Graz,2999.8416,45.110400000000006,medium,6,963.7974544321634,continental
AGF,Agen-La Garenne Airport,Agen-La Garenne,medium_airport,44.1747016906738,0.590556025505066,204.0,Europe,FR,FR-NAQ,Agen/La Garenne,2164.9944,29.8704,medium,6,964.8852448225299,continental
MPL,Montpellier-Méditerranée Airport,Montpellier-Méditerranée,medium_airport,43.5761985778809,3.96301007270813,17.0,Europe,FR,FR-OCC,Montpellier/Méditerranée,2599.944,49.9872,medium,6,980.0433585956249,continental
LCJ,Łódź Władysław Reymont Airport,Łódź Władysław Reymont,medium_airport,51.7219009399,19.3980998993,604.0,Europe,PL,PL-LD,Łódź,2499.9696,44.805600000000005,medium,6,992.1680617483535,continental
NRK,Norrköping Airport,Norrköping,medium_airport,58.5862998962402,16.2506008148193,32.0,Europe,SE,SE-E,Norrköping,2203.0944,45.110400000000006,medium,6,992.2788819039657,continental
TLN,Toulon-Hyères Airport,Toulon-Hyères,medium_airport,43.0973014832,6.14602994919,7.0,Europe,FR,FR-PAC,Toulon/Hyères/Le Palyvestre,2119.884,45.110400000000006,medium,6,1034.9440928189822,continental
CCF,Carcassonne Airport,Carcassonne,medium_airport,43.2159996032715,2.30631995201111,433.0,Europe,FR,FR-OCC,Carcassonne/Salvaza,2050.0848,45.110400000000006,medium,6,1035.7691641756614,continental
NYO,Stockholm Skavsta Airport,Stockholm Skavsta,medium_airport,58.788601,16.912201,140.0,Europe,SE,SE-D,Nyköping,2877.9216,45.110400000000006,medium,6,1036.1722975772518,continental
VBY,Visby Airport,Visby,medium_airport,57.662799835205,18.346200942993,164.0,Europe,SE,SE-I,Visby,2000.0976,45.110400000000006,medium,6,1036.8913032417663,continental
FRL,Forlì Airport,Forlì,medium_airport,44.194801,12.0701,97.0,Europe,IT,IT-45,Forlì (FC),2410.0536,45.110400000000006,medium,6,1050.9846047505646,continental
PUY,Pula Airport,Pula,medium_airport,44.8935012817383,13.9222002029419,274.0,Europe,HR,HR-18,Pula,2949.8544,45.110400000000006,medium,6,1061.3089609018084,continental
RJK,Rijeka Airport,Rijeka,medium_airport,45.2168998718262,14.5703001022339,278.0,Europe,HR,HR-08,Rijeka,2488.3872,45.110400000000006,medium,6,1062.8911348333731,continental
WMI,Modlin Airport,Modlin,medium_airport,52.451099,20.6518,341.0,Europe,PL,PL-MZ,Warsaw,2499.9696,44.805600000000005,medium,6,1066.1011696113328,continental
PUF,Pau Pyrénées Airport,Pau Pyrénées,medium_airport,43.3800010681152,-0.418610990047455,616.0,Europe,FR,FR-NAQ,Pau/Pyrénées (Uzein),2499.9696,45.110400000000006,medium,6,1074.609562065017,continental
SZY,Olsztyn-Mazury Airport,Olsztyn-Mazury,medium_airport,53.481899,20.9377,463.0,Europe,PL,PL-WN,Olsztyn,2499.9696,44.805600000000005,medium,6,1079.608384331374,continental
VST,Stockholm Västerås Airport,Stockholm Västerås,medium_airport,59.5894012451172,16.6336002349854,21.0,Europe,SE,SE-U,Stockholm / Västerås,2581.0464,49.9872,medium,6,1082.011807616459,continental
SOB,Hévíz–Balaton Airport,Hévíz–Balaton,medium_airport,46.686391,17.159084,408.0,Europe,HU,HU-ZA,Sármellék,2499.9696,60.0456,medium,6,1084.6287444460481,continental
SLD,Sliač Airport,Sliač,medium_airport,48.6377983093262,19.1340999603271,1043.0,Europe,SK,SK-BC,Sliač,2399.9952000000003,56.997600000000006,medium,6,1086.1997870634077,continental
RMI,Federico Fellini International Airport,Federico Fellini,medium_airport,44.020302,12.6117,40.0,Europe,IT,IT-45,Rimini,2995.5744,45.110400000000006,medium,6,1088.5290817467164,continental
