iata_code,month,monthly_flights
LU_ELLX_NL_EHAM,2024-02,20910410514402718972131440271897213221641105311111
LU_ELLX_NL_EHAM,2024-03,23311611716981854784341698185478434245741228012294
LU_ELLX_PL_EPWA,2024-01,492425307917401339307917401339456022402320
LU_ELLX_PL_EPWA,2024-02,462323309114991592309114991592419721012096
LU_ELLX_PL_EPWA,2024-03,532726363517441891363517441891476123772384
LU_ELLX_PT_LPFR,2024-01,181082074117090420741170904273814661272
LU_ELLX_PT_LPFR,2024-02,221111294614281518294614281518367418371837
LU_ELLX_PT_LPFR,2024-03,361818464321362507464321362507576228782884
LU_ELLX_PT_LPMA,2024-01,126614758526231475852623225611281128
LU_ELLX_PT_LPMA,2024-02,147717358329031735832903235811791179
LU_ELLX_PT_LPMA,2024-03,201010265212171435265212171435367218361836
LU_ELLX_PT_LPPR,2024-01,255127128352101975215458352101975215458428422137121471
LU_ELLX_PT_LPPR,2024-02,253126127393501873720613393501873720613437542174422010
LU_ELLX_PT_LPPR,2024-03,312156156489742366925305489742366925305543242708027244
LU_ELLX_PT_LPPT,2024-01,1688484228191251310306228191251310306290651454514520
LU_ELLX_PT_LPPT,2024-02,1778889272501290914341272501290914341309251536315562
LU_ELLX_PT_LPPT,2024-03,208104104327731598016793327731598016793364251820118224
LU_ELLX_RO_LROP,2024-01,351718412324181705412324181705568328892794
LU_ELLX_RO_LROP,2024-02,221111232611611165232611611165284214211421
LU_ELLX_RO_LROP,2024-03,1798207510161059207510161059226011321128
LU_ELLX_TN_DTMB,2024-03,2112102418621024186378189189
LU_ELLX_TN_DTNH,2024-01,8448264933338264933331224612612
LU_ELLX_TN_DTNH,2024-02,147714276297981427629798226211311131
LU_ELLX_TN_DTNH,2024-03,13581674706968137270666623138971416
LU_ELLX_TN_DTTJ,2024-01,1055132974158813297415881797900897
LU_ELLX_TN_DTTJ,2024-02,16881585728857158572885719981000998
LU_ELLX_TN_DTTJ,2024-03,15962165128787824671287118025061516990
LU_ELLX_TR_LTAI,2024-03,422457119338457119338756378378
LU_ELLX_TR_LTFM,2024-01,6130317583425133327583425133321036851065262
LU_ELLX_TR_LTFM,2024-02,582929767036723998767036723998978048904890
LU_ELLX_TR_LTFM,2024-03,6231318403419542088403419542081062153115310
LU_ELLX_UK_EGLC,2024-01,246123123114355721571411435572157141869693489348
LU_ELLX_UK_EGLC,2024-02,256128128125376093644412537609364441945697289728
LU_ELLX_UK_EGLC,2024-03,267133134133256614671113325661467111986098969964
LU_ELLX_UK_EGLL,2024-01,663333755137153836755137153836942847114717
LU_ELLX_UK_EGLL,2024-02,8643439662463350299662463350291266763356332
LU_ELLX_UK_EGLL,2024-03,974948113405595574511340559557451398370006983
LU_ELLX_UK_EGSS,2024-01,6031299164455446109164455446101158258915691
LU_ELLX_UK_EGSS,2024-02,512625830940094300830940094300970048424858
LU_ELLX_UK_EGSS,2024-03,643232107405398534210740539853421241861606258
LV_EVRA_AE_OMDB,2024-01,472423620731003107620731003107698535673418
LV_EVRA_AE_OMDB,2024-02,412021553926412898553926412898609629743122
LV_EVRA_AE_OMDB,2024-03,422121549328612632549328612632623831193119
LV_EVRA_AT_LOWW,2024-01,138696916622809285301662280928530226301131511315
LV_EVRA_AT_LOWW,2024-02,134676717548857289761754885728976220261101311013
LV_EVRA_AT_LOWW,2024-03,1497475208751057710298208751057710298243211208212239
LV_EVRA_BE_EBBR,2024-01,6834345815249833175815249833171009250465046
LV_EVRA_BE_EBBR,2024-02,582929549127442747549127442747858242914291
LV_EVRA_BE_EBBR,2024-03,8140418616447141458616447141451200159266075
LV_EVRA_CH_LSZH,2024-01,542727523524322803523524322803800940064003
LV_EVRA_CH_LSZH,2024-02,502525532725952732532725952732740837053703
LV_EVRA_CH_LSZH,2024-03,623131652934293100652934293100919345964597
LV_EVRA_CZ_LKPR,2024-01,562828702035133507702035133507903445174517
LV_EVRA_CZ_LKPR,2024-02,502525686834403428686834403428806640334033
LV_EVRA_CZ_LKPR,2024-03,582929829842024096829842024096932446624662
LV_EVRA_DE_EDDB,2024-01,134676717335788494511733578849451226241131211312
LV_EVRA_DE_EDDB,2024-02,123606316274790183731627479018373206271006710560
LV_EVRA_DE_EDDB,2024-03,135676819142958795551914295879555225901122111369
LV_EVRA_DE_EDDF,2024-01,135686716088718889001608871888900219511108310868
LV_EVRA_DE_EDDF,2024-02,135676818330918191491833091819149220681096011108
LV_EVRA_DE_EDDF,2024-03,1577879213551132510030213551132510030258901288213008
LV_EVRA_DE_EDDH,2024-01,402020394117902151394117902151593229662966
LV_EVRA_DE_EDDH,2024-02,321616320616231583320616231583474223712371
LV_EVRA_DE_EDDH,2024-03,542727552528002725552528002725800440024002
LV_EVRA_DE_EDDL,2024-01,361818417518522323417518522323533426672667
LV_EVRA_DE_EDDL,2024-02,341717395519591996395519591996503825192519
LV_EVRA_DE_EDDL,2024-03,402020498225732409498225732409591829592959
LV_EVRA_DE_EDDM,2024-01,8241418642399546478642399546471215060756075
LV_EVRA_DE_EDDM,2024-02,8241419391460547869391460547861215660786078
LV_EVRA_DE_EDDM,2024-03,924448104645429503510464542950351363765227115
LV_EVRA_DK_EKBI,2024-01,281414289913681531289913681531414620732073
LV_EVRA_DK_EKBI,2024-02,241212262713141313262713141313355617781778
LV_EVRA_DK_EKBI,2024-03,321616343318091624343318091624473923702369
LV_EVRA_DK_EKCH,2024-01,1206060111554778637711155477863771799890318967
LV_EVRA_DK_EKCH,2024-02,1206060115505746580411550574658041866395249139
LV_EVRA_DK_EKCH,2024-03,135676813874712367511387471236751208261033910487
LV_EVRA_EE_EETN,2024-01,2341171171897510048892718975100488927346471732217325
LV_EVRA_EE_EETN,2024-02,2241121121876410013875118764100138751331991659616603
LV_EVRA_EE_EETN,2024-03,249124125223521040211950221881040211786369721839018582
LV_EVRA_EG_HEGN,2024-01,271413442623202106442623202106459023692221
LV_EVRA_EG_HEGN,2024-02,241212414620622084414620622084415720732084
LV_EVRA_EG_HEGN,2024-03,502525800737474260800737474260863843194319
LV_EVRA_EG_HESH,2024-01,321616541027672643541027672643557427892785
LV_EVRA_EG_HESH,2024-02,321616561027722838561027722838566628282838
LV_EVRA_EG_HESH,2024-03,562828943344824951943344824951983248814951
LV_EVRA_EL_LGAV,2024-01,1266162384577816238457781874937937
LV_EVRA_EL_LGAV,2024-03,1899250712351272250712351272267213361336
LV_EVRA_ES_GCTS,2024-01,482424612231602962612231602962713435673567
LV_EVRA_ES_GCTS,2024-02,422121572328362887572328362887621031053105
LV_EVRA_ES_GCTS,2024-03,482424637633603016637633603016711035553555
LV_EVRA_ES_LEBL,2024-01,562828782338503973782338503973911445574557
LV_EVRA_ES_LEBL,2024-02,512625746936363833746936363833806440324032
LV_EVRA_ES_LEBL,2024-03,6633339884495549299884495549291052452625262
LV_EVRA_ES_LEMG,2024-01,422121621032422968621032422968711435573557
LV_EVRA_ES_LEMG,2024-02,321616521425802634521425802634544827242724
LV_EVRA_ES_LEMG,2024-03,482424765638503806765638503806800040004000
LV_EVRA_FI_EFHK,2024-01,3581791792114894031174521148940311745386721933619336
LV_EVRA_FI_EFHK,2024-02,335167168216481100210646216481100210646351401749617644
LV_EVRA_FI_EFHK,2024-03,439220219273761431513061273761431513061458782301322865
LV_EVRA_FI_EFTP,2024-01,412021262412681356262412681356606129553106
LV_EVRA_FI_EFTP,2024-02,422121280614701336280614701336621731103107
LV_EVRA_FI_EFTP,2024-03,472423342517601665342517601665695635523404
LV_EVRA_FI_EFTU,2024-01,2814141735651108417356511084414820742074
LV_EVRA_FI_EFTU,2024-02,24121215407467941540746794356017801780
LV_EVRA_FI_EFTU,2024-03,341717235412471107235412471107504625232523
LV_EVRA_FR_LFPG,2024-01,7738398507387946288507387946281149556375858
LV_EVRA_FR_LFPG,2024-02,6633338005407739288005407739281037548935482
LV_EVRA_FR_LFPG,2024-03,854243104695031543810469503154381260062266374
LV_EVRA_GE_UGKO,2024-01,1899344617921654344617921654430221512151
LV_EVRA_GE_UGKO,2024-02,1688335216931659335216931659382419121912
LV_EVRA_GE_UGKO,2024-03,1899336517211644336517211644382419121912
LV_EVRA_GE_UGTB,2024-01,633635428207635428207890445445
LV_EVRA_GE_UGTB,2024-02,19910224110091232224110091232281413331481
LV_EVRA_GE_UGTB,2024-03,291514357018421728357018421728415420772077
LV_EVRA_IE_EIDW,2024-01,422121719535333662719535333662769438473847
LV_EVRA_IE_EIDW,2024-02,241212440222122190440222122190455222762276
LV_EVRA_IE_EIDW,2024-03,502525816041384022816041384022880644034403
LV_EVRA_IT_LIMC,2024-01,371918442222462176442222462176558729132674
LV_EVRA_IT_LIMC,2024-02,341717447722392238447722392238504625232523
LV_EVRA_IT_LIMC,2024-03,442222585129772874585129772874653432673267
LV_EVRA_IT_LIME,2024-01,5628288544412244228544412244221060853045304
LV_EVRA_IT_LIME,2024-02,402020667433413333667433413333750437523752
LV_EVRA_IT_LIME,2024-03,422220743439543480743439543480793341553778
LV_EVRA_IT_LIRF,2024-01,502525745936903769745936903769847442374237
LV_EVRA_IT_LIRF,2024-02,442222677133973374677133973374750637533753
LV_EVRA_IT_LIRF,2024-03,6231319520475247689520475247681026451325132
LV_EVRA_LT_EYPA,2024-01,673334484228032039484228032039993448915043
LV_EVRA_LT_EYPA,2024-02,7035354847239724504847239724501037451875187
LV_EVRA_LT_EYPA,2024-03,7337364984223927454984223927451081454815333
LV_EVRA_LT_EYVI,2024-01,22411211215898863172671589886317267331771658916588
LV_EVRA_LT_EYVI,2024-02,20810410415419762777921541976277792308011540115400
LV_EVRA_LT_EYVI,2024-03,23411711717523849090331752384909033346391731917320
LV_EVRA_MT_LMML,2024-01,201010360117381863360117381863392619621964
LV_EVRA_MT_LMML,2024-02,1688282313991424282313991424315215761576
LV_EVRA_MT_LMML,2024-03,1899330816321676330816321676351417571757
LV_EVRA_NL_EHAM,2024-01,140707014707632983781470763298378214121070610706
LV_EVRA_NL_EHAM,2024-02,134676714860721876421486072187642206821034110341
LV_EVRA_NL_EHAM,2024-03,142717116895836785281689583678528220441102211022
LV_EVRA_NO_ENGM,2024-01,148747416287669595921628766959592236281181411814
LV_EVRA_NO_ENGM,2024-02,131666515553815673971555381567397209421056410378
LV_EVRA_NO_ENGM,2024-03,17186851924110363887819241103638878274101380413606
LV_EVRA_NO_ENTO,2024-01,361818486319422921486319422921680434023402
LV_EVRA_NO_ENTO,2024-02,321616485824512407485824512407604830243024
LV_EVRA_NO_ENTO,2024-03,361818542628622564542628622564680434023402
LV_EVRA_PL_EPGD,2024-01,201010246612001266246612001266378018901890
LV_EVRA_PL_EPGD,2024-02,1688229311431150229311431150302415121512
LV_EVRA_PL_EPGD,2024-03,221111314615841562314615841562416620792087
LV_EVRA_PL_EPKK,2024-01,221111368418211863368418211863428621432143
LV_EVRA_PL_EPKK,2024-02,1688268013221358268013221358308815441544
LV_EVRA_PL_EPKK,2024-03,211110345117551696345117551696409721511946
LV_EVRA_PL_EPMO,2024-01,1266210710471060210710471060231611581158
LV_EVRA_PL_EPWA,2024-01,11256568139394841918139394841911068853445344
LV_EVRA_PL_EPWA,2024-02,10050508730427644548730427644541048452425242
LV_EVRA_PL_EPWA,2024-03,11256569966492550419966492550411285064256425
LV_EVRA_RO_LROP,2024-01,2211112075118389220751183892326216311631
LV_EVRA_RO_LROP,2024-02,168817629198431762919843237011851185
LV_EVRA_RO_LROP,2024-03,261313286313791484286313791484385219261926
LV_EVRA_SE_ESGG,2024-01,341717397516682307397516682307619231003092
LV_EVRA_SE_ESGG,2024-02,241212301115571454301115571454474024722268
LV_EVRA_SE_ESGG,2024-03,261313362717561871362717561871491424572457
LV_EVRA_SE_ESSA,2024-01,142717114550632082301455063208230225541127711277
LV_EVRA_SE_ESSA,2024-02,138696915186803971471518680397147220261101311013
LV_EVRA_SE_ESSA,2024-03,18290922040910413999620409104139996297231471315010
LV_EVRA_TR_LTFM,2024-01,1045252131997085611413199708561141644482228222
LV_EVRA_TR_LTFM,2024-02,1005050132076689651813207668965181577478877887
LV_EVRA_TR_LTFM,2024-03,1135657150207656736415020765673641767687648912
LV_EVRA_UK_EGCC,2024-01,281414500324272576500324272576537226862686
LV_EVRA_UK_EGCC,2024-02,261313464423232321464423232321497824892489
LV_EVRA_UK_EGCC,2024-03,261313471823932325471823932325499424972497
LV_EVRA_UK_EGKK,2024-01,8341428489364248478489364248471233060916239
LV_EVRA_UK_EGKK,2024-02,603030701834443574701834443574891044554455
LV_EVRA_UK_EGKK,2024-03,864343100265190483610026519048361274663736373
LV_EVRA_UK_EGLL,2024-01,261313262811671461262811671461468023402340
LV_EVRA_UK_EGLL,2024-02,261313309116551436309116551436468023402340
LV_EVRA_UK_EGLL,2024-03,261313347018861584347018861584476023802380
LV_EVRA_UK_EGNM,2024-01,201010351017001810351017001810378018901890
LV_EVRA_UK_EGNM,2024-02,1688284314221421284314221421304015201520
LV_EVRA_UK_EGNM,2024-03,201010362818351793362818351793379718991898
LV_EVRA_UK_EGNX,2024-01,221111408020192061408020192061425421272127
LV_EVRA_UK_EGNX,2024-02,1688303115081523303115081523315215761576
LV_EVRA_UK_EGNX,2024-03,201010371718821835371718821835390819541954
LV_EVRA_UK_EGPH,2024-01,241212397918182161397918182161458422922292
LV_EVRA_UK_EGPH,2024-02,1688284414411403284414411403302415121512
LV_EVRA_UK_EGPH,2024-03,201010352418231701352418231701378018901890
LV_EVRA_UK_EGSS,2024-01,1346767230651082412241230651082412241256461282312823
LV_EVRA_UK_EGSS,2024-02,1226161212171076210455212171076210455233781168911689
LV_EVRA_UK_EGSS,2024-03,1346767233341202711307233341202711307257101285512855
LV_EVRA_UZ_UTTT,2024-01,241212344217731669344217731669382819141914
LV_EVRA_UZ_UTTT,2024-02,241212358918061783358918061783390419521952
LV_EVRA_UZ_UTTT,2024-03,261313412921042025412921042025466023302330
MT_LMML_AE_OMDB,2024-01,653332770643643342770343643339223771119811179
MT_LMML_AE_OMDB,2024-02,582929814042813859814042813859208801044010440
MT_LMML_AE_OMDB,2024-03,64323210235520650291023552065029223441117211172
MT_LMML_AT_LOWW,2024-01,1065353126856369631612685636963161902995199510
MT_LMML_AT_LOWW,2024-02,964848144277430699714427743069971725286288624
MT_LMML_AT_LOWW,2024-03,128626619478995695221947299569516222221111811104
MT_LMML_BE_EBBR,2024-01,6331326963310338606963310338601065853405318
MT_LMML_BE_EBBR,2024-02,572928844742564191844742564191949447944700
MT_LMML_BE_EBBR,2024-03,643232101705061510910170506151091085654705386
MT_LMML_BE_EBCI,2024-01,6834349520461749039520461749031330066506650
MT_LMML_BE_EBCI,2024-02,582929100875172491510087517249151134656735673
MT_LMML_BE_EBCI,2024-03,623131110405575546511040557554651206260356027
MT_LMML_BG_LBSF,2024-01,392019581430162798581430162798740237073695
MT_LMML_BG_LBSF,2024-02,241212406420302034406420302034464823242324
MT_LMML_BG_LBSF,2024-03,482424792138904031792138904031920046004600
MT_LMML_CH_LSZH,2024-01,7135367933389640377933389640371174758655882
MT_LMML_CH_LSZH,2024-02,6633338942453444088942453444081027751305147
MT_LMML_CH_LSZH,2024-03,924745132616823643813261682364381429472047090
MT_LMML_DE_EDDF,2024-01,783939108705297557310870529755731377468876887
MT_LMML_DE_EDDF,2024-02,874344135407198634213540719863421525976217638
MT_LMML_DE_EDDF,2024-03,1025250169609185777516960918577751859994669133
MT_LMML_DE_EDDK,2024-01,221111368918081881368918081881417420872087
MT_LMML_DE_EDDK,2024-02,1688276514341331276514341331308815441544
MT_LMML_DE_EDDK,2024-03,221111395620121944395620121944419820952103
MT_LMML_DE_EDDL,2024-01,18992037944109320379441093308815361552
MT_LMML_DE_EDDL,2024-02,1688230312161087230312161087279414021392
MT_LMML_DE_EDDL,2024-03,19109312716631464312716631464328217161566
MT_LMML_DE_EDDM,2024-01,139697013929670172281392967017228234711173611735
MT_LMML_DE_EDDM,2024-02,128646418442989885441844298988544219501101010940
MT_LMML_DE_EDDM,2024-03,1487474230621198311079230621198311079252381261412624
MT_LMML_DE_EDJA,2024-01,1899240811411267240811411267346617331733
MT_LMML_DE_EDJA,2024-02,1688242612951131242612951131310415521552
MT_LMML_DE_EDJA,2024-03,321616532928472482532928472482611230563056
MT_LMML_DK_EKBI,2024-01,261313324916421607324916421607497424902484
MT_LMML_DK_EKBI,2024-02,241212352917701759352917701759458022902290
MT_LMML_DK_EKBI,2024-03,281414439922492150439922492150525426272627
MT_LMML_EL_LGAV,2024-01,442222582630062820582230062816739436943700
MT_LMML_EL_LGAV,2024-02,452322627732403037627732403037766038343826
MT_LMML_EL_LGAV,2024-03,582929809140624029808240624020952047604760
MT_LMML_EL_LGTS,2024-01,281414387820581820387820581820537226862686
MT_LMML_EL_LGTS,2024-02,261313391620381878391620381878496224812481
MT_LMML_EL_LGTS,2024-03,341717518925732616518925732616603030153015
MT_LMML_ES_LEBL,2024-01,492524720536833522720536833522871043614349
MT_LMML_ES_LEBL,2024-02,492524802040433977802040433977901645124504
MT_LMML_ES_LEBL,2024-03,633132111275582554511127558255451182259035919
MT_LMML_ES_LEMD,2024-01,914546140527281677114052728167711690284468456
MT_LMML_ES_LEMD,2024-02,854342140537074697914053707469791551777497768
MT_LMML_ES_LEMD,2024-03,944747165348407812716534840781271766688328834
MT_LMML_ES_LEZL,2024-01,1899280814821326280814821326341017011709
MT_LMML_ES_LEZL,2024-02,1798277014031367277014031367303015181512
MT_LMML_ES_LEZL,2024-03,221111391219581954391219581954415820792079
MT_LMML_FR_LFBO,2024-01,221111262512831342262512831342427021352135
MT_LMML_FR_LFBO,2024-02,1688224311841059224311841059307215361536
MT_LMML_FR_LFBO,2024-03,1899257112331338257112331338346617331733
MT_LMML_FR_LFLL,2024-01,221111276213871375276213871375385619281928
MT_LMML_FR_LFLL,2024-02,221111333417931541333417931541387019421928
MT_LMML_FR_LFLL,2024-03,19910305914471612305914471612333015721758
MT_LMML_FR_LFML,2024-01,381919449721922305449721922305731036553655
MT_LMML_FR_LFML,2024-02,241212377519621813377519621813467223322340
MT_LMML_FR_LFML,2024-03,381919616030043156616030043156737436873687
MT_LMML_FR_LFPG,2024-01,673334104815201528010481520152801167857665912
MT_LMML_FR_LFPG,2024-02,643232102925154513810292515451381112455685556
MT_LMML_FR_LFPG,2024-03,723636118795907597211879590759721247462606214
MT_LMML_FR_LFPO,2024-01,271413423721602077423721602077466824282240
MT_LMML_FR_LFPO,2024-02,261313432921792150432921792150451822662252
MT_LMML_FR_LFPO,2024-03,472324746135983863746135983863835241144238
MT_LMML_HR_LDZA,2024-01,391920593930132926593930132926711935573562
MT_LMML_HR_LDZA,2024-02,321616521427372477521427372477598429922992
MT_LMML_HR_LDZA,2024-03,391920638130853296638130853296712335573566
MT_LMML_HU_LHBP,2024-01,582929102315262496910231526249691234761786169
MT_LMML_HU_LHBP,2024-02,5126259689488948009689488948001078053945386
MT_LMML_HU_LHBP,2024-03,753837139817060692113981706069211541677127704
MT_LMML_IE_EIDW,2024-01,371819603630303006603630303006708835383550
MT_LMML_IE_EIDW,2024-02,361818590929692940590929692940667933413338
MT_LMML_IE_EIDW,2024-03,472324763138623769763138623769854742674280
MT_LMML_IT_LIBD,2024-01,361818449324912002449324912002699634983498
MT_LMML_IT_LIBD,2024-02,321616448022472233448022472233620030963104
MT_LMML_IT_LIBD,2024-03,422121676832423526676832423526813840654073
MT_LMML_IT_LICC,2024-01,15477772048811006948220488110069482279661398313983
MT_LMML_IT_LICC,2024-02,136686819408968797211940896879721252741263712637
MT_LMML_IT_LICC,2024-03,1587979240311179612235240311179612235292911465414637
MT_LMML_IT_LICT,2024-01,1899218311391044218311391044349817491749
MT_LMML_IT_LICT,2024-02,14772057108097720571080977275813791379
MT_LMML_IT_LICT,2024-03,12661835809102618358091026234811741174
MT_LMML_IT_LIEE,2024-01,221111304514791566304514791566423821192119
MT_LMML_IT_LIEE,2024-02,1688246412691195246412691195302415121512
MT_LMML_IT_LIEE,2024-03,281414435421442210435421442210538826942694
MT_LMML_IT_LIMC,2024-01,5929306486305434326486305434321025751265131
MT_LMML_IT_LIMC,2024-02,512427667332673406667332673406846242204242
MT_LMML_IT_LIMC,2024-03,6533329821480650159818480350151179758935904
MT_LMML_IT_LIME,2024-01,683434100035103490010003510349001314065786562
MT_LMML_IT_LIME,2024-02,482424823542963939823542963939931246644648
MT_LMML_IT_LIME,2024-03,623131109025498540410902549854041207060356035
MT_LMML_IT_LIMF,2024-01,291514389319641929389319641929540027062694
MT_LMML_IT_LIMF,2024-02,1899275813461412275813461412316415821582
MT_LMML_IT_LIMF,2024-03,261313392619142012392619142012502625132513
MT_LMML_IT_LIML,2024-01,6932377056341736397056341736391089154215470
MT_LMML_IT_LIML,2024-02,6031298765449942668765449942661014950855064
MT_LMML_IT_LIML,2024-03,6632349494473047649487472647611019951075092
MT_LMML_IT_LIPE,2024-01,231211331615871729331615871729426321362127
MT_LMML_IT_LIPE,2024-02,1688246012351225246012351225312015601560
MT_LMML_IT_LIPE,2024-03,442222749936633836749936633836847642384238
MT_LMML_IT_LIPH,2024-01,442222565928422817565928422817854042704270
MT_LMML_IT_LIPH,2024-02,341717570529312774570529312774666633333333
MT_LMML_IT_LIPH,2024-03,5829299822484249809822484249801123456175617
MT_LMML_IT_LIPQ,2024-01,221111308315471536308315471536430221512151
MT_LMML_IT_LIPQ,2024-02,1899260113771224260113771224308615431543
MT_LMML_IT_LIPQ,2024-03,19109297114111560297114111560348817471741
MT_LMML_IT_LIRA,2024-01,1005050131806672650813180667265081885794289429
MT_LMML_IT_LIRA,2024-02,904545137076953675413707695367541745087298721
MT_LMML_IT_LIRA,2024-03,1004951159277885804215927788580421831491539161
MT_LMML_IT_LIRF,2024-01,140707015867837374941586783737494241801209812082
MT_LMML_IT_LIRF,2024-02,124626217339898883511733989888351215061075610750
MT_LMML_IT_LIRF,2024-03,1406971211321048910643211321048910643243471197112376
MT_LMML_IT_LIRN,2024-01,271413415021422008415021422008504825272521
MT_LMML_IT_LIRN,2024-02,271314421021122098420921122097462723092318
MT_LMML_IT_LIRN,2024-03,301515498924922497498924922497543827192719
MT_LMML_IT_LIRP,2024-01,221111327717011576327717011576415820792079
MT_LMML_IT_LIRP,2024-02,1688260813801228260813801228308815441544
MT_LMML_IT_LIRP,2024-03,291415441121902221441121902221533226622670
MT_LMML_LT_EYVI,2024-01,281414497925832396497925832396537226862686
MT_LMML_LT_EYVI,2024-02,241212421621452071421621452071460023002300
MT_LMML_LT_EYVI,2024-03,301515532627512575532627512575576628832883
MT_LMML_LU_ELLX,2024-01,8446503193316503193311128564564
MT_LMML_LU_ELLX,2024-02,10559814944879814944871240620620
MT_LMML_LU_ELLX,2024-03,201010279915011298279915011298330016501650
MT_LMML_LV_EVRA,2024-01,211110357118471724357118471724393219701962
MT_LMML_LV_EVRA,2024-02,1798281314201393281314201393316115851576
MT_LMML_LV_EVRA,2024-03,1899327916601619327916601619351417571757
MT_LMML_MK_LWSK,2024-01,1899298716101377298716101377377018851885
MT_LMML_MK_LWSK,2024-02,1688251012741236250812731235290414521452
MT_LMML_MK_LWSK,2024-03,201010323515821653323515821653360018001800
MT_LMML_NL_EHAM,2024-01,351817516125592602516125592602584229402902
MT_LMML_NL_EHAM,2024-02,361818567728752802567728752802599230122980
MT_LMML_NL_EHAM,2024-03,381919604830163032604830163032631832003118
MT_LMML_PL_EPKK,2024-01,472423833242764056833242764056897444914483
MT_LMML_PL_EPKK,2024-02,402020743337503683743337503683781639083908
MT_LMML_PL_EPKK,2024-03,482424874443604384874443604384932846644664
MT_LMML_PL_EPKT,2024-01,381919687035263344687035263344760337973806
MT_LMML_PL_EPKT,2024-02,341717664933573292664933573292716435823582
MT_LMML_PL_EPKT,2024-03,341717662033673253662033673253720036003600
MT_LMML_PL_EPMO,2024-01,321616587429332941587429332941619230963096
MT_LMML_PL_EPMO,2024-02,261313458523112274458523112274507425372537
MT_LMML_PL_EPMO,2024-03,341717601730412976601730412976659433013293
MT_LMML_PL_EPPO,2024-01,361818645233083144645233083144704435223522
MT_LMML_PL_EPPO,2024-02,241212442422132211442422132211471223562356
MT_LMML_PL_EPPO,2024-03,361818639432193175639432193175701235063506
MT_LMML_PL_EPWA,2024-01,381919807241703902807241703902883044154415
MT_LMML_PL_EPWA,2024-02,522626105815291529010581529152901118855945594
MT_LMML_PL_EPWA,2024-03,572928117375904583311737590458331268663476339
MT_LMML_PL_EPWR,2024-01,301515544627762670544627762670579828992899
MT_LMML_PL_EPWR,2024-02,241212430621492157430621492157464823242324
MT_LMML_PL_EPWR,2024-03,341717600830772931600830772931658632933293
MT_LMML_PT_LPPR,2024-01,1899264514321213264514321213353017651765
MT_LMML_PT_LPPR,2024-02,1688270413011403270413011403313615681568
MT_LMML_PT_LPPR,2024-03,281414467023212349467023212349546827342734
MT_LMML_PT_LPPT,2024-01,261313431921032216431921032216510625532553
MT_LMML_PT_LPPT,2024-02,271413459922192380459922192380512825672561
MT_LMML_PT_LPPT,2024-03,301416515225662586515225662586552727422785
MT_LMML_RO_LROP,2024-01,5829299536484946879536484946871194259715971
MT_LMML_RO_LROP,2024-02,4824248554447140838554447140831029451475147
MT_LMML_RO_LROP,2024-03,562828100864909517710086490951771158657935793
MT_LMML_RS_LYBE,2024-01,522626759038913699759038913699926246304632
MT_LMML_RS_LYBE,2024-02,422121548628232663548628232663705235243528
MT_LMML_RS_LYBE,2024-03,442222624531003145624531003145753437643770
MT_LMML_SK_LZIB,2024-01,201010327016781592327016781592381219061906
MT_LMML_SK_LZIB,2024-02,1688274813971351274813971351307215361536
MT_LMML_SK_LZIB,2024-03,221111383019651865383019651865420621032103
MT_LMML_TR_LTFM,2024-01,1256362151847941724314933793469991975598349921
MT_LMML_TR_LTFM,2024-02,1165858141697115705414169711570541852692629264
MT_LMML_TR_LTFM,2024-03,126636317307874185661730787418566204731024110232
MT_LMML_UK_EGBB,2024-01,281414431320892224431320892224546027262734
MT_LMML_UK_EGBB,2024-02,301515479225362256479225362256586229312931
MT_LMML_UK_EGBB,2024-03,381919656733603207656733603207737436873687
MT_LMML_UK_EGCC,2024-01,6633339986488551019986488551011254662736273
MT_LMML_UK_EGCC,2024-02,864343141607385677514160738567751626681338133
MT_LMML_UK_EGCC,2024-03,110555519150985192991915098519299208861044310443
MT_LMML_UK_EGGD,2024-03,12661965109786819651097868226811341134
MT_LMML_UK_EGGW,2024-01,371918436619642402436619642402622731183109
MT_LMML_UK_EGGW,2024-02,412021516025672593516025672593672733583369
MT_LMML_UK_EGGW,2024-03,381919631933033016631933033016740637033703
MT_LMML_UK_EGKK,2024-01,16281812001595761043920015957610439279461398713959
MT_LMML_UK_EGKK,2024-02,1949797270661409412972270661409412972340801706017020
MT_LMML_UK_EGKK,2024-03,236118118377611941218349377591941118348416502090320747
MT_LMML_UK_EGLL,2024-01,121606115028704079881502870407988205381018210356
MT_LMML_UK_EGLL,2024-02,1145757157787763801515778776380151932096549666
MT_LMML_UK_EGLL,2024-03,11658581804390898954180439089895419914100029912
MT_LMML_UK_EGPH,2024-01,301515460523102295460523102295576628832883
MT_LMML_UK_EGPH,2024-02,241212409021441946409021441946472823642364
MT_LMML_UK_EGPH,2024-03,301515533527252610533527252610584629232923
MT_LMML_UK_EGSS,2024-01,472423709335963497709335963497919747624435
MT_LMML_UK_EGSS,2024-02,5830288482449739858482449739851107356455428
MT_LMML_UK_EGSS,2024-03,834241134867318616813486731861681572878747854
NL_EHAM_AE_OMAA,2024-01,62313117425829091351742582909135205861029310293
NL_EHAM_AE_OMAA,2024-02,582929170188060895817018806089581888594409445
NL_EHAM_AE_OMAA,2024-03,62313117754889088641775488908864204361021810218
NL_EHAM_AE_OMDB,2024-01,2881441448588843852420368448442448420361066555332053335
NL_EHAM_AE_OMDB,2024-02,2691341358616542776433898568842299433891001995009350106
