flight_number,flight_date,flight_id,airline_code,airline_name,status,origin,destination,leg_status,departure_airport_code,departure_airport_name,departure_city,departure_country,departure_latitude,departure_longitude,scheduled_departure_time,latest_departure_time,arrival_airport_code,arrival_airport_name,arrival_city,arrival_country,arrival_latitude,arrival_longitude,scheduled_arrival_time,latest_arrival_time,estimated_arrival_time,aircraft_type,aircraft_code,scheduled_duration
2896,2025-05-18,20250518+DL+2896,DL,DELTA AIR LINES INC.,ON_TIME,BOS,DTW,CANCELLED,LAS,HARRY REID INTL,LAS VEGAS,UNITED STATES,36.08,-115.1522,2025-05-18T19:59:00.000-07:00,2025-05-18T19:59:00.000-07:00,SEA,SEATTLE-TACOMA INTERNATIONAL AIRPORT,SEATTLE,UNITED STATES,47.4472,-122.3056,2025-05-18T22:51:00.000-07:00,2025-05-18T22:51:00.000-07:00,2025-05-18T22:51:00.000-07:00,BOEING 737-800 PASSENGER,738,PT2H52M
2896,2025-05-18,20250518+DL+2896,DL,DELTA AIR LINES INC.,ON_TIME,BOS,DTW,CANCELLED,SEA,SEATTLE-TACOMA INTERNATIONAL AIRPORT,SEATTLE,UNITED STATES,47.4472,-122.3056,2025-05-18T16:40:00.000-07:00,2025-05-18T16:40:00.000-07:00,LAS,HARRY REID INTL,LAS VEGAS,UNITED STATES,36.08,-115.1522,2025-05-18T19:05:00.000-07:00,2025-05-18T19:05:00.000-07:00,2025-05-18T19:05:00.000-07:00,BOEING 737-800 PASSENGER,738,PT2H25M
2896,2025-05-18,20250518+DL+2896,DL,DELTA AIR LINES INC.,ON_TIME,BOS,DTW,CANCELLED,CHS,CHARLESTON INTERNATIONAL AIRFORCE BASE,CHARLESTON,UNITED STATES,32.8992,-80.0389,2025-05-18T16:25:00.000-04:00,2025-05-18T16:25:00.000-04:00,ATL,HARTSFIELD-JACKSON INTERNATIONAL AIRPORT,ATLANTA,UNITED STATES,33.6408,-84.4272,2025-05-18T17:45:00.000-04:00,2025-05-18T17:45:00.000-04:00,2025-05-18T17:45:00.000-04:00,BOEING 737-900 PASSENGER,739,PT1H20M
2896,2025-05-18,20250518+DL+2896,DL,DELTA AIR LINES INC.,ON_TIME,BOS,DTW,ARRIVED,BOS,EDWARD L. LOGAN INTERNATIONAL AIRPORT,BOSTON,UNITED STATES,42.365,-71.0053,2025-05-18T19:45:00.000-04:00,2025-05-18T19:45:00.000-04:00,DTW,METROPOLITAN WAYNE COUNTY AIRPORT,DETROIT,UNITED STATES,42.2186,-83.3486,2025-05-18T22:00:00.000-04:00,2025-05-18T22:00:00.000-04:00,2025-05-18T22:00:00.000-04:00,AIRBUS A321,321,PT2H15M
809,2025-05-18,20250518+KL+0809,KL,KLM ROYAL DUTCH AIRLINES,ARRIVED,AMS,CGK,ARRIVED,AMS,SCHIPHOL AIRPORT,AMSTERDAM,NETHERLANDS,52.3083,4.7681,2025-05-18T21:25:00.000+02:00,2025-05-18T21:41:00.000+02:00,KUL,KUALA LUMPUR INTERNATIONAL AIRPORT,KUALA LUMPUR,MALAYSIA,2.7433,101.6933,2025-05-19T15:40:00.000+08:00,2025-05-19T15:25:00.000+08:00,2025-05-19T15:25:00.000+08:00,BOEING 787-9,789,PT12H15M
809,2025-05-18,20250518+KL+0809,KL,KLM ROYAL DUTCH AIRLINES,ARRIVED,AMS,CGK,ARRIVED,KUL,KUALA LUMPUR INTERNATIONAL AIRPORT,KUALA LUMPUR,MALAYSIA,2.7433,101.6933,2025-05-19T17:05:00.000+08:00,2025-05-19T16:51:00.000+08:00,CGK,SOEKARNO-HATTA INTERNATIONAL AIRPORT,JAKARTA,INDONESIA,-6.1167,106.65,2025-05-19T18:15:00.000+07:00,2025-05-19T18:01:00.000+07:00,2025-05-19T18:01:00.000+07:00,BOEING 787-9,789,PT2H10M
2442,2025-05-18,20250518+DL+2442,DL,DELTA AIR LINES INC.,ON_TIME,SEA,SEA,CANCELLED,BOS,EDWARD L. LOGAN INTERNATIONAL AIRPORT,BOSTON,UNITED STATES,42.365,-71.0053,2025-05-18T15:35:00.000-04:00,2025-05-18T15:35:00.000-04:00,JFK,JOHN F. KENNEDY INTERNATIONAL AIRPORT,NEW YORK,UNITED STATES,40.6386,-73.7769,2025-05-18T16:59:00.000-04:00,2025-05-18T16:59:00.000-04:00,2025-05-18T16:59:00.000-04:00,AIRBUS A220-100 PASSENGER,221,PT1H24M
2442,2025-05-18,20250518+DL+2442,DL,DELTA AIR LINES INC.,ON_TIME,SEA,SEA,ARRIVED,SEA,SEATTLE-TACOMA INTERNATIONAL AIRPORT,SEATTLE,UNITED STATES,47.4472,-122.3056,2025-05-18T15:20:00.000-07:00,2025-05-18T15:20:00.000-07:00,PHX,SKY HARBOR INTERNATIONAL AIRPORT,PHOENIX,UNITED STATES,33.4353,-112.0119,2025-05-18T18:16:00.000-07:00,2025-05-18T18:16:00.000-07:00,2025-05-18T18:16:00.000-07:00,BOEING 737-800 PASSENGER,738,PT2H56M
2442,2025-05-18,20250518+DL+2442,DL,DELTA AIR LINES INC.,ON_TIME,SEA,SEA,ARRIVED,PHX,SKY HARBOR INTERNATIONAL AIRPORT,PHOENIX,UNITED STATES,33.4353,-112.0119,2025-05-18T20:05:00.000-07:00,2025-05-18T20:05:00.000-07:00,SEA,SEATTLE-TACOMA INTERNATIONAL AIRPORT,SEATTLE,UNITED STATES,47.4472,-122.3056,2025-05-18T23:21:00.000-07:00,2025-05-18T23:21:00.000-07:00,2025-05-18T23:21:00.000-07:00,BOEING 737-800 PASSENGER,738,PT3H16M
1412,2025-05-18,20250518+DL+1412,DL,DELTA AIR LINES INC.,ARRIVED,MSP,MSP,ARRIVED,MSP,MINNEAPOLIS INTERNATIONAL AIRPORT,MINNEAPOLIS/ST PAUL,UNITED STATES,44.8861,-93.2178,2025-05-18T14:42:00.000-05:00,2025-05-18T14:42:00.000-05:00,PHX,SKY HARBOR INTERNATIONAL AIRPORT,PHOENIX,UNITED STATES,33.4353,-112.0119,2025-05-18T16:04:00.000-07:00,2025-05-18T16:04:00.000-07:00,2025-05-18T16:04:00.000-07:00,AIRBUS A321,321,PT3H22M
1412,2025-05-18,20250518+DL+1412,DL,DELTA AIR LINES INC.,ARRIVED,MSP,MSP,ARRIVED,PHX,SKY HARBOR INTERNATIONAL AIRPORT,PHOENIX,UNITED STATES,33.4353,-112.0119,2025-05-18T17:08:00.000-07:00,2025-05-18T17:08:00.000-07:00,MSP,MINNEAPOLIS INTERNATIONAL AIRPORT,MINNEAPOLIS/ST PAUL,UNITED STATES,44.8861,-93.2178,2025-05-18T22:06:00.000-05:00,2025-05-18T22:06:00.000-05:00,2025-05-18T22:06:00.000-05:00,AIRBUS A321,321,PT2H58M
634,2025-05-18,20250518+DL+0634,DL,DELTA AIR LINES INC.,ON_TIME,DTW,DTW,CANCELLED,SFO,SAN FRANCISCO INTERNATIONAL AIRPORT,SAN FRANCISCO,UNITED STATES,37.6194,-122.3728,2025-05-18T12:45:00.000-07:00,2025-05-18T12:45:00.000-07:00,JFK,JOHN F. KENNEDY INTERNATIONAL AIRPORT,NEW YORK,UNITED STATES,40.6386,-73.7769,2025-05-18T21:29:00.000-04:00,2025-05-18T21:29:00.000-04:00,2025-05-18T21:29:00.000-04:00,BOEING 757-200 WINGLETS PASSENGER,75W,PT5H44M
634,2025-05-18,20250518+DL+0634,DL,DELTA AIR LINES INC.,ON_TIME,DTW,DTW,ARRIVED,DTW,METROPOLITAN WAYNE COUNTY AIRPORT,DETROIT,UNITED STATES,42.2186,-83.3486,2025-05-18T19:55:00.000-04:00,2025-05-18T19:55:00.000-04:00,PDX,PORTLAND INTERNATIONAL AIRPORT,PORTLAND,UNITED STATES,45.5892,-122.595,2025-05-18T21:45:00.000-07:00,2025-05-18T21:45:00.000-07:00,2025-05-18T21:45:00.000-07:00,BOEING 737-900 PASSENGER,739,PT4H50M
634,2025-05-18,20250518+DL+0634,DL,DELTA AIR LINES INC.,ON_TIME,DTW,DTW,ARRIVED,PDX,PORTLAND INTERNATIONAL AIRPORT,PORTLAND,UNITED STATES,45.5892,-122.595,2025-05-18T22:55:00.000-07:00,2025-05-18T22:55:00.000-07:00,DTW,METROPOLITAN WAYNE COUNTY AIRPORT,DETROIT,UNITED STATES,42.2186,-83.3486,2025-05-19T06:11:00.000-04:00,2025-05-19T06:11:00.000-04:00,2025-05-19T06:11:00.000-04:00,BOEING 737-900 PASSENGER,739,PT4H16M
1439,2025-05-18,20250518+DL+1439,DL,DELTA AIR LINES INC.,ON_TIME,BOS,BOS,CANCELLED,ORD,O HARE INTERNATIONAL AIRPORT,CHICAGO,UNITED STATES,41.9781,-87.9061,2025-05-18T19:15:00.000-05:00,2025-05-18T19:15:00.000-05:00,BOS,EDWARD L. LOGAN INTERNATIONAL AIRPORT,BOSTON,UNITED STATES,42.365,-71.0053,2025-05-18T22:36:00.000-04:00,2025-05-18T22:36:00.000-04:00,2025-05-18T22:36:00.000-04:00,AIRBUS A220-100 PASSENGER,221,PT2H21M
1439,2025-05-18,20250518+DL+1439,DL,DELTA AIR LINES INC.,ON_TIME,BOS,BOS,CANCELLED,BOS,EDWARD L. LOGAN INTERNATIONAL AIRPORT,BOSTON,UNITED STATES,42.365,-71.0053,2025-05-18T17:05:00.000-04:00,2025-05-18T17:05:00.000-04:00,ORD,O HARE INTERNATIONAL AIRPORT,CHICAGO,UNITED STATES,41.9781,-87.9061,2025-05-18T19:05:00.000-05:00,2025-05-18T19:05:00.000-05:00,2025-05-18T19:05:00.000-05:00,AIRBUS A220-100 PASSENGER,221,PT3H
1439,2025-05-18,20250518+DL+1439,DL,DELTA AIR LINES INC.,ON_TIME,BOS,BOS,ARRIVED,BOS,EDWARD L. LOGAN INTERNATIONAL AIRPORT,BOSTON,UNITED STATES,42.365,-71.0053,2025-05-18T15:45:00.000-04:00,2025-05-18T15:45:00.000-04:00,TPA,TAMPA INTERNATIONAL AIRPORT,TAMPA,UNITED STATES,27.9731,-82.5353,2025-05-18T19:10:00.000-04:00,2025-05-18T19:10:00.000-04:00,2025-05-18T19:10:00.000-04:00,BOEING 737-800 PASSENGER,738,PT3H25M
1439,2025-05-18,20250518+DL+1439,DL,DELTA AIR LINES INC.,ON_TIME,BOS,BOS,ARRIVED,TPA,TAMPA INTERNATIONAL AIRPORT,TAMPA,UNITED STATES,27.9731,-82.5353,2025-05-18T19:59:00.000-04:00,2025-05-18T19:59:00.000-04:00,BOS,EDWARD L. LOGAN INTERNATIONAL AIRPORT,BOSTON,UNITED STATES,42.365,-71.0053,2025-05-18T23:09:00.000-04:00,2025-05-18T23:09:00.000-04:00,2025-05-18T23:09:00.000-04:00,BOEING 737-800 PASSENGER,738,PT3H10M
2,2025-05-18,20250518+QF+0002,QF,QANTAS AIRWAYS LTD,ON_TIME,LHR,SYD,ARRIVED,LHR,HEATHROW AIRPORT,LONDON,UNITED KINGDOM,51.4714,-0.4528,2025-05-18T20:50:00.000+01:00,2025-05-18T20:50:00.000+01:00,SIN,CHANGI AIRPORT,SINGAPORE,SINGAPORE,1.3581,103.9106,2025-05-19T17:25:00.000+08:00,2025-05-19T17:25:00.000+08:00,2025-05-19T17:25:00.000+08:00,AIRBUS A380-800 PASSENGER,388,PT13H35M
2,2025-05-18,20250518+QF+0002,QF,QANTAS AIRWAYS LTD,ON_TIME,LHR,SYD,DELAYED_DEPARTURE,SIN,CHANGI AIRPORT,SINGAPORE,SINGAPORE,1.3581,103.9106,2025-05-19T19:30:00.000+08:00,2025-05-19T19:30:00.000+08:00,SYD,KINGSFORD SMITH AIRPORT,SYDNEY,AUSTRALIA,-33.9442,151.1758,2025-05-20T05:10:00.000+10:00,2025-05-20T05:10:00.000+10:00,2025-05-20T05:10:00.000+10:00,AIRBUS A380-800 PASSENGER,388,PT7H40M
2197,2025-05-18,20250518+DL+2197,DL,DELTA AIR LINES INC.,ARRIVED,SLC,SLC,ARRIVED,SLC,SALT LAKE CITY INTERNATIONAL AIRPORT,SALT LAKE CITY,UNITED STATES,40.7842,-111.9669,2025-05-18T14:00:00.000-06:00,2025-05-18T13:59:00.000-06:00,MSY,LOUIS ARMSTRONG INTERNATIONAL AIRPORT,NEW ORLEANS,UNITED STATES,29.9911,-90.2514,2025-05-18T18:19:00.000-05:00,2025-05-18T18:04:00.000-05:00,2025-05-18T18:04:00.000-05:00,BOEING 737 PASSENGER,737,PT3H19M
2197,2025-05-18,20250518+DL+2197,DL,DELTA AIR LINES INC.,ARRIVED,SLC,SLC,ARRIVED,MSY,LOUIS ARMSTRONG INTERNATIONAL AIRPORT,NEW ORLEANS,UNITED STATES,29.9911,-90.2514,2025-05-18T19:14:00.000-05:00,2025-05-18T19:51:00.000-05:00,SLC,SALT LAKE CITY INTERNATIONAL AIRPORT,SALT LAKE CITY,UNITED STATES,40.7842,-111.9669,2025-05-18T21:59:00.000-06:00,2025-05-18T22:22:00.000-06:00,2025-05-18T22:22:00.000-06:00,BOEING 737 PASSENGER,737,PT3H45M
5767,2025-05-18,20250518+DL+5767,DL,DELTA AIR LINES INC.,ARRIVED,BOS,BOS,ARRIVED,BOS,EDWARD L. LOGAN INTERNATIONAL AIRPORT,BOSTON,UNITED STATES,42.365,-71.0053,2025-05-18T16:05:00.000-04:00,2025-05-18T16:01:00.000-04:00,MCI,KANSAS CITY INTERNATIONAL AIRPORT,KANSAS CITY,UNITED STATES,39.2928,-94.7267,2025-05-18T18:43:00.000-05:00,2025-05-18T18:39:00.000-05:00,2025-05-18T18:39:00.000-05:00,EMBRAER 170/195,EMJ,PT3H38M
5767,2025-05-18,20250518+DL+5767,DL,DELTA AIR LINES INC.,ARRIVED,BOS,BOS,ARRIVED,MCI,KANSAS CITY INTERNATIONAL AIRPORT,KANSAS CITY,UNITED STATES,39.2928,-94.7267,2025-05-18T19:25:00.000-05:00,2025-05-18T19:18:00.000-05:00,BOS,EDWARD L. LOGAN INTERNATIONAL AIRPORT,BOSTON,UNITED STATES,42.365,-71.0053,2025-05-18T23:29:00.000-04:00,2025-05-18T23:03:00.000-04:00,2025-05-18T23:03:00.000-04:00,EMBRAER 170/195,EMJ,PT3H4M
1387,2025-05-18,20250518+DL+1387,DL,DELTA AIR LINES INC.,ARRIVED,JFK,JFK,ARRIVED,JFK,JOHN F. KENNEDY INTERNATIONAL AIRPORT,NEW YORK,UNITED STATES,40.6386,-73.7769,2025-05-18T16:20:00.000-04:00,2025-05-18T16:19:00.000-04:00,MSY,LOUIS ARMSTRONG INTERNATIONAL AIRPORT,NEW ORLEANS,UNITED STATES,29.9911,-90.2514,2025-05-18T18:49:00.000-05:00,2025-05-18T19:04:00.000-05:00,2025-05-18T19:04:00.000-05:00,AIRBUS A319,319,PT3H29M
1387,2025-05-18,20250518+DL+1387,DL,DELTA AIR LINES INC.,ARRIVED,JFK,JFK,ARRIVED,MSY,LOUIS ARMSTRONG INTERNATIONAL AIRPORT,NEW ORLEANS,UNITED STATES,29.9911,-90.2514,2025-05-18T19:45:00.000-05:00,2025-05-18T20:05:00.000-05:00,JFK,JOHN F. KENNEDY INTERNATIONAL AIRPORT,NEW YORK,UNITED STATES,40.6386,-73.7769,2025-05-18T23:59:00.000-04:00,2025-05-18T23:44:00.000-04:00,2025-05-18T23:44:00.000-04:00,AIRBUS A319,319,PT3H14M
1496,2025-05-18,20250518+DL+1496,DL,DELTA AIR LINES INC.,ARRIVED,MSP,MSP,ARRIVED,MSP,MINNEAPOLIS INTERNATIONAL AIRPORT,MINNEAPOLIS/ST PAUL,UNITED STATES,44.8861,-93.2178,2025-05-18T15:30:00.000-05:00,2025-05-18T15:30:00.000-05:00,PHX,SKY HARBOR INTERNATIONAL AIRPORT,PHOENIX,UNITED STATES,33.4353,-112.0119,2025-05-18T18:05:00.000-07:00,2025-05-18T18:05:00.000-07:00,2025-05-18T18:05:00.000-07:00,AIRBUS A321,321,PT4H35M
1496,2025-05-18,20250518+DL+1496,DL,DELTA AIR LINES INC.,ARRIVED,MSP,MSP,ARRIVED,PHX,SKY HARBOR INTERNATIONAL AIRPORT,PHOENIX,UNITED STATES,33.4353,-112.0119,2025-05-18T19:55:00.000-07:00,2025-05-18T19:55:00.000-07:00,MSP,MINNEAPOLIS INTERNATIONAL AIRPORT,MINNEAPOLIS/ST PAUL,UNITED STATES,44.8861,-93.2178,2025-05-18T23:59:00.000-05:00,2025-05-18T23:59:00.000-05:00,2025-05-18T23:59:00.000-05:00,AIRBUS A321,321,PT2H4M
557,2025-05-18,20250518+DL+0557,DL,DELTA AIR LINES INC.,ARRIVED,BOS,BOS,ARRIVED,BOS,EDWARD L. LOGAN INTERNATIONAL AIRPORT,BOSTON,UNITED STATES,42.365,-71.0053,2025-05-18T16:35:00.000-04:00,2025-05-18T16:35:00.000-04:00,BNA,NASHVILLE INTERNATIONAL AIRPORT,NASHVILLE,UNITED STATES,36.1267,-86.6819,2025-05-18T18:56:00.000-05:00,2025-05-18T18:56:00.000-05:00,2025-05-18T18:56:00.000-05:00,AIRBUS A220-100 PASSENGER,221,PT3H21M
557,2025-05-18,20250518+DL+0557,DL,DELTA AIR LINES INC.,ARRIVED,BOS,BOS,ARRIVED,BNA,NASHVILLE INTERNATIONAL AIRPORT,NASHVILLE,UNITED STATES,36.1267,-86.6819,2025-05-18T19:45:00.000-05:00,2025-05-18T19:45:00.000-05:00,BOS,EDWARD L. LOGAN INTERNATIONAL AIRPORT,BOSTON,UNITED STATES,42.365,-71.0053,2025-05-18T23:19:00.000-04:00,2025-05-18T23:19:00.000-04:00,2025-05-18T23:19:00.000-04:00,AIRBUS A220-100 PASSENGER,221,PT2H34M
2551,2025-05-18,20250518+DL+2551,DL,DELTA AIR LINES INC.,ARRIVED,LAX,LAX,ARRIVED,LAX,LOS ANGELES INTERNATIONAL AIRPORT,LOS ANGELES,UNITED STATES,33.9422,-118.4072,2025-05-18T13:43:00.000-07:00,2025-05-18T13:43:00.000-07:00,PDX,PORTLAND INTERNATIONAL AIRPORT,PORTLAND,UNITED STATES,45.5892,-122.595,2025-05-18T16:08:00.000-07:00,2025-05-18T16:08:00.000-07:00,2025-05-18T16:08:00.000-07:00,AIRBUS A319,319,PT2H25M
2551,2025-05-18,20250518+DL+2551,DL,DELTA AIR LINES INC.,ARRIVED,LAX,LAX,ARRIVED,PDX,PORTLAND INTERNATIONAL AIRPORT,PORTLAND,UNITED STATES,45.5892,-122.595,2025-05-18T17:05:00.000-07:00,2025-05-18T17:15:00.000-07:00,LAX,LOS ANGELES INTERNATIONAL AIRPORT,LOS ANGELES,UNITED STATES,33.9422,-118.4072,2025-05-18T19:31:00.000-07:00,2025-05-18T19:17:00.000-07:00,2025-05-18T19:17:00.000-07:00,AIRBUS A319,319,PT2H26M
886,2025-05-18,20250518+KQ+0886,KQ,KENYA AIRWAYS,ARRIVED,NBO,CAN,ARRIVED,NBO,JOMO KENYATTA INTERNATIONAL AIRPORT,NAIROBI,KENYA,-1.3167,36.9308,2025-05-18T23:59:00.000+03:00,2025-05-18T23:59:00.000+03:00,BKK,SUVARNABHUMI INTERNATIONAL AIRPORT,BANGKOK,THAILAND,13.6858,100.7489,2025-05-19T13:30:00.000+07:00,2025-05-19T13:30:00.000+07:00,2025-05-19T13:30:00.000+07:00,BOEING 787-8,788,PT9H31M
886,2025-05-18,20250518+KQ+0886,KQ,KENYA AIRWAYS,ARRIVED,NBO,CAN,ARRIVED,BKK,SUVARNABHUMI INTERNATIONAL AIRPORT,BANGKOK,THAILAND,13.6858,100.7489,2025-05-19T15:05:00.000+07:00,2025-05-19T14:49:00.000+07:00,CAN,BAIYUN INTERNATIONAL AIRPORT,GUANGZHOU,CHINA,23.1833,113.2661,2025-05-19T19:00:00.000+08:00,2025-05-19T18:46:00.000+08:00,2025-05-19T18:46:00.000+08:00,BOEING 787-8,788,PT2H55M
1463,2025-05-18,20250518+DL+1463,DL,DELTA AIR LINES INC.,ON_TIME,IAH,MSP,CANCELLED,SLC,SALT LAKE CITY INTERNATIONAL AIRPORT,SALT LAKE CITY,UNITED STATES,40.7842,-111.9669,2025-05-18T17:45:00.000-06:00,2025-05-18T17:45:00.000-06:00,BOI,BOISE AIR TERMINAL (GOWEN FIELD),BOISE,UNITED STATES,43.5653,-116.225,2025-05-18T18:55:00.000-06:00,2025-05-18T18:55:00.000-06:00,2025-05-18T18:55:00.000-06:00,AIRBUS A320,320,PT1H10M
1463,2025-05-18,20250518+DL+1463,DL,DELTA AIR LINES INC.,ON_TIME,IAH,MSP,CANCELLED,BOI,BOISE AIR TERMINAL (GOWEN FIELD),BOISE,UNITED STATES,43.5653,-116.225,2025-05-18T19:59:00.000-06:00,2025-05-18T19:59:00.000-06:00,SLC,SALT LAKE CITY INTERNATIONAL AIRPORT,SALT LAKE CITY,UNITED STATES,40.7842,-111.9669,2025-05-18T21:11:00.000-06:00,2025-05-18T21:11:00.000-06:00,2025-05-18T21:11:00.000-06:00,AIRBUS A320,320,PT1H12M
1463,2025-05-18,20250518+DL+1463,DL,DELTA AIR LINES INC.,ON_TIME,IAH,MSP,ARRIVED,IAH,GEORGE BUSH INTERCONTINENTAL AIRPORT,HOUSTON,UNITED STATES,29.9833,-95.34,2025-05-18T16:00:00.000-05:00,2025-05-18T16:00:00.000-05:00,MSP,MINNEAPOLIS INTERNATIONAL AIRPORT,MINNEAPOLIS/ST PAUL,UNITED STATES,44.8861,-93.2178,2025-05-18T18:41:00.000-05:00,2025-05-18T18:41:00.000-05:00,2025-05-18T18:41:00.000-05:00,AIRBUS A319,319,PT2H41M
2759,2025-05-18,20250518+DL+2759,DL,DELTA AIR LINES INC.,ARRIVED,SEA,SEA,ARRIVED,SEA,SEATTLE-TACOMA INTERNATIONAL AIRPORT,SEATTLE,UNITED STATES,47.4472,-122.3056,2025-05-18T14:00:00.000-07:00,2025-05-18T14:30:00.000-07:00,DEN,DENVER INTERNATIONAL AIRPORT,DENVER,UNITED STATES,39.8547,-104.7181,2025-05-18T17:50:00.000-06:00,2025-05-18T20:14:00.000-06:00,2025-05-18T20:14:00.000-06:00,AIRBUS A220-300 PASSENGER,223,PT2H50M
2759,2025-05-18,20250518+DL+2759,DL,DELTA AIR LINES INC.,ARRIVED,SEA,SEA,ARRIVED,DEN,DENVER INTERNATIONAL AIRPORT,DENVER,UNITED STATES,39.8547,-104.7181,2025-05-18T18:45:00.000-06:00,2025-05-18T21:07:00.000-06:00,SEA,SEATTLE-TACOMA INTERNATIONAL AIRPORT,SEATTLE,UNITED STATES,47.4472,-122.3056,2025-05-18T20:43:00.000-07:00,2025-05-18T22:54:00.000-07:00,2025-05-18T22:54:00.000-07:00,AIRBUS A220-300 PASSENGER,223,PT2H58M
1088,2025-05-18,20250518+DL+1088,DL,DELTA AIR LINES INC.,ARRIVED,SLC,SLC,ARRIVED,SLC,SALT LAKE CITY INTERNATIONAL AIRPORT,SALT LAKE CITY,UNITED STATES,40.7842,-111.9669,2025-05-18T15:05:00.000-06:00,2025-05-18T14:59:00.000-06:00,SFO,SAN FRANCISCO INTERNATIONAL AIRPORT,SAN FRANCISCO,UNITED STATES,37.6194,-122.3728,2025-05-18T16:10:00.000-07:00,2025-05-18T15:57:00.000-07:00,2025-05-18T15:57:00.000-07:00,AIRBUS A319,319,PT2H5M
1088,2025-05-18,20250518+DL+1088,DL,DELTA AIR LINES INC.,ARRIVED,SLC,SLC,ARRIVED,SFO,SAN FRANCISCO INTERNATIONAL AIRPORT,SAN FRANCISCO,UNITED STATES,37.6194,-122.3728,2025-05-18T17:05:00.000-07:00,2025-05-18T16:58:00.000-07:00,SLC,SALT LAKE CITY INTERNATIONAL AIRPORT,SALT LAKE CITY,UNITED STATES,40.7842,-111.9669,2025-05-18T20:00:00.000-06:00,2025-05-18T20:10:00.000-06:00,2025-05-18T20:10:00.000-06:00,AIRBUS A319,319,PT1H55M
32,2025-05-18,20250518+DL+0032,DL,DELTA AIR LINES INC.,ARRIVED,DFW,LHR,ARRIVED,DFW,DALLAS/FT. WORTH INTERNATIONAL AIRPORT,DALLAS,UNITED STATES,32.8944,-97.0297,2025-05-18T16:09:00.000-05:00,2025-05-18T16:25:00.000-05:00,ATL,HARTSFIELD-JACKSON INTERNATIONAL AIRPORT,ATLANTA,UNITED STATES,33.6408,-84.4272,2025-05-18T19:20:00.000-04:00,2025-05-18T19:18:00.000-04:00,2025-05-18T19:18:00.000-04:00,AIRBUS A321,321,PT2H11M
32,2025-05-18,20250518+DL+0032,DL,DELTA AIR LINES INC.,ARRIVED,DFW,LHR,ARRIVED,ATL,HARTSFIELD-JACKSON INTERNATIONAL AIRPORT,ATLANTA,UNITED STATES,33.6408,-84.4272,2025-05-18T21:50:00.000-04:00,2025-05-18T21:43:00.000-04:00,LHR,HEATHROW AIRPORT,LONDON,UNITED KINGDOM,51.4714,-0.4528,2025-05-19T11:10:00.000+01:00,2025-05-19T11:14:00.000+01:00,2025-05-19T11:14:00.000+01:00,BOEING 767-400 PASSENGER,764,PT8H20M
5619,2025-05-18,20250518+DL+5619,DL,DELTA AIR LINES INC.,ARRIVED,BOS,BOS,ARRIVED,BOS,EDWARD L. LOGAN INTERNATIONAL AIRPORT,BOSTON,UNITED STATES,42.365,-71.0053,2025-05-18T17:10:00.000-04:00,2025-05-18T17:03:00.000-04:00,MKE,GENERAL MITCHELL INTERNATIONAL AIRPORT,MILWAUKEE,UNITED STATES,42.9503,-87.8972,2025-05-18T18:56:00.000-05:00,2025-05-18T18:50:00.000-05:00,2025-05-18T18:50:00.000-05:00,EMBRAER 170/195,EMJ,PT2H46M
5619,2025-05-18,20250518+DL+5619,DL,DELTA AIR LINES INC.,ARRIVED,BOS,BOS,ARRIVED,MKE,GENERAL MITCHELL INTERNATIONAL AIRPORT,MILWAUKEE,UNITED STATES,42.9503,-87.8972,2025-05-18T19:40:00.000-05:00,2025-05-18T19:39:00.000-05:00,BOS,EDWARD L. LOGAN INTERNATIONAL AIRPORT,BOSTON,UNITED STATES,42.365,-71.0053,2025-05-18T22:59:00.000-04:00,2025-05-18T22:47:00.000-04:00,2025-05-18T22:47:00.000-04:00,EMBRAER 170/195,EMJ,PT2H19M
5667,2025-05-18,20250518+DL+5667,DL,DELTA AIR LINES INC.,ARRIVED,BOS,BOS,ARRIVED,BOS,EDWARD L. LOGAN INTERNATIONAL AIRPORT,BOSTON,UNITED STATES,42.365,-71.0053,2025-05-18T17:10:00.000-04:00,2025-05-18T17:10:00.000-04:00,DCA,RONALD REAGAN NATIONAL AIRPORT,WASHINGTON,UNITED STATES,38.8517,-77.0369,2025-05-18T19:07:00.000-04:00,2025-05-18T19:07:00.000-04:00,2025-05-18T19:07:00.000-04:00,EMBRAER 175,E75,PT1H57M
5667,2025-05-18,20250518+DL+5667,DL,DELTA AIR LINES INC.,ARRIVED,BOS,BOS,ARRIVED,DCA,RONALD REAGAN NATIONAL AIRPORT,WASHINGTON,UNITED STATES,38.8517,-77.0369,2025-05-18T21:59:00.000-04:00,2025-05-18T21:59:00.000-04:00,BOS,EDWARD L. LOGAN INTERNATIONAL AIRPORT,BOSTON,UNITED STATES,42.365,-71.0053,2025-05-18T23:44:00.000-04:00,2025-05-18T23:44:00.000-04:00,2025-05-18T23:44:00.000-04:00,EMBRAER 175,E75,PT1H45M
1277,2025-05-18,20250518+DL+1277,DL,DELTA AIR LINES INC.,ARRIVED,SLC,SLC,ARRIVED,SLC,SALT LAKE CITY INTERNATIONAL AIRPORT,SALT LAKE CITY,UNITED STATES,40.7842,-111.9669,2025-05-18T15:15:00.000-06:00,2025-05-18T15:04:00.000-06:00,SNA,JOHN WAYNE AIRPORT,SANTA ANA,UNITED STATES,33.6756,-117.8669,2025-05-18T16:11:00.000-07:00,2025-05-18T15:44:00.000-07:00,2025-05-18T15:44:00.000-07:00,AIRBUS A220-100 PASSENGER,221,PT1H56M
