destinationIATA,isHub,region
,False,
,False,
,False,
,False,
TYE,False,
,False,
DBS,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,True,EU
,True,EU
,True,EU
,False,EU
,False,EU
,False,AS
,False,AS
,True,AS
,True,AS
KOV,True,AS
PPK,True,AS
UAE,False,OC
,False,AS
,False,AS
,False,AS
HSA,True,AS
,True,AS
KZO,True,AS
SZI,False,AS
AYK,True,AS
,True,AS
,False,AS
,True,AS
,False,AS
,True,AS
LLK,True,AS
GBB,True,AS
ZTU,True,AS
UBI,False,OC
,False,AS
TLK,True,EU
ADH,False,AS
MQJ,False,EU
GYG,False,AS
OLZ,False,EU
NYR,False,EU
VYI,False,AS
ONK,False,EU
CKH,False,AS
KXO,False,AF
,True,AS
,True,AS
,True,AS
,True,AS
,False,AS
,False,AS
,True,AS
,True,AS
UGB,False,
SUI,True,AS
,False,AS
,False,AS
,False,AS
,True,AS
,True,AS
KXK,True,AS
GVN,True,AS
,True,AS
,False,AS
KPW,True,AS
KVM,False,EU
BQG,False,AS
NLI,False,AS
OHO,False,AS
,False,AS
,False,AS
BVV,False,EU
OHH,False,EU
ITU,False,EU
,True,AS
KVR,False,AS
,True,AS
,False,AS
UIK,True,AS
,False,AS
,True,AS
KCK,False,AS
,False,AS
UKX,False,AS
,False,AS
,True,EU
KHC,False,EU
,False,EU
UCK,False,EU
HMJ,False,EU
KHE,True,EU
,True,EU
,False,EU
VIN,True,EU
,False,EU
VKV,True,EU
,True,EU
LDG,False,EU
NNM,True,AS
CSH,False,EU
,False,EU
CEE,True,EU
,False,EU
VRI,False,AS
ULH,True,AS
,True,EU
,False,EU
,True,EU
KVK,True,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
VGD,False,EU
,False,
,False,EU
,False,EU
,True,EU
,True,EU
,True,EU
,False,EU
,True,EU
,False,AS
RGK,False,EU
,False,AS
,False,AS
,False,EU
,False,AS
EIE,False,AS
TGP,False,EU
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
ACS,True,EU
KYZ,True,AS
,True,EU
,False,AS
,False,AS
,True,AS
,True,AS
SWT,False,AS
TOF,True,AS
NOZ,True,EU
DKS,False,AS
,False,AS
IAA,True,AS
THX,False,AS
EIK,True,EU
GDZ,True,EU
,True,EU
,False,EU
,True,AS
IGT,True,AS
,False,AS
,True,EU
ROV,True,EU
,False,EU
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,True,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
XWA,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,True,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,AF
,False,SA
,False,AS
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
BXX,False,AF
SOA,False,AS
GSI,False,SA
,False,SA
LDX,False,SA
XAU,False,SA
SOR,False,AS
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
ALD,False,SA
,False,SA
,False,SA
MBP,False,SA
BLP,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
UMI,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
UCZ,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
SQU,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
SYC,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,
,False,SA
,False,SA
SQT,False,OC
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
AAJ,False,SA
KCB,False,SA
,False,
SRL,False,
SRM,False,OC
,False,
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
SSS,False,OC
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,
,False,SA
,False,SA
,False,AS
,False,SA
,False,SA
,False,SA
,False,AF
,False,SA
,False,SA
BUV,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
VCH,False,SA
,False,SA
,False,
,False,
,False,
,False,
,False,
,False,
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
ICA,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
KAV,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
URM,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
JSB,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
,False,SA
SWZ,False,OC
,False,SA
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,SA
,False,SA
NAI,False,SA
,False,SA
,False,SA
SYB,False,
,False,SA
BMJ,False,SA
GFO,False,SA
,False,SA
,False,SA
,False,SA
SYF,False,
IMB,False,SA
,False,SA
,False,SA
KAR,False,SA
KRM,False,SA
KRG,False,SA
KTO,False,SA
,False,SA
KKG,False,SA
LUB,False,SA
USI,False,SA
MHA,False,SA
VEG,False,SA
MYM,False,SA
,False,SA
,False,SA
MWJ,False,SA
,False,SA
QSX,False,SA
ORJ,False,SA
,False,SA
PMT,False,SA
PRR,False,SA
SDC,False,SA
SKM,False,SA
,False,SA
,False,SA
,False,
,False,
,False,
,False,OC
BBQ,False,
,False,
,False,OC
,False,OC
,False,
TBV,False,OC
,False,
,False,OC
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AN
,False,AN
,False,AN
BBR,False,
SFC,False,
,False,AF
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
THW,False,AS
,False,OC
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
TJC,False,
,False,
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
TOK,False,OC
TOV,False,
TPT,False,AF
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,EU
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,EU
,False,AS
,False,EU
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,EU
,False,EU
,False,EU
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,EU
,False,AS
,False,AS
,False,AS
,False,EU
,False,EU
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,
TSI,False,OC
,False,OC
,False,OC
,False,OC
,False,
,False,
,False,
,False,
TTW,False,AS
,False,
TUJ,False,AF
,False,OC
,False,SA
,False,OC
,False,OC
UNI,False,
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
CMJ,False,AS
TWH,False,
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
GIT,False,AF
LUY,False,AF
TZO,False,AF
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
MXR,False,EU
KHU,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
KCP,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
BXJ,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
EKB,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
ZZE,False,AS
YLV,False,AS
,False,EU
BQJ,False,AS
,False,EU
,False,EU
,False,EU
,False,EU
,False,AS
SUK,False,EU
UKG,False,EU
,False,AS
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
USR,False,EU
UMS,False,EU
,False,EU
VHV,False,AS
,False,AS
,False,EU
SUY,False,AS
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,AS
ULK,False,AS
SYS,False,EU
,False,EU
,False,EU
,False,EU
BGN,False,EU
,False,EU
,False,EU
,False,EU
CYX,False,AS
ZKP,False,AS
,False,EU
,False,EU
,False,EU
,False,EU
,False,AS
,False,EU
,False,EU
KHX,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
OYG,False,AF
,False,AS
,False,AS
,False,AS
,False,EU
,False,AS
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,AS
,False,AS
,False,AS
,False,AS
,False,EU
,False,AS
,False,AS
,False,AS
,False,AS
TYD,False,AS
,False,AS
,False,EU
,False,AS
,False,EU
,False,AS
,False,EU
,False,EU
,False,EU
,False,AS
,False,EU
,False,EU
,False,AS
,False,AS
,False,AS
,False,AS
SWV,False,EU
,False,EU
,False,AS
,False,AS
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,AS
,False,EU
,False,EU
,False,EU
,False,EU
,False,AS
,False,EU
EKS,False,EU
DEE,False,EU
ZZO,False,AS
AEM,False,AS
ETL,False,EU
EDN,False,EU
TLY,False,AS
NEI,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,AS
ODO,False,AS
ERG,False,AS
,False,AS
RZH,False,EU
,False,EU
,False,EU
,False,AS
UJE,False,OC
UJN,False,AS
KRQ,False,EU
SEV,False,EU
UKS,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
UKH,False,AS
,False,EU
PLV,False,EU
UMY,False,EU
KGO,False,EU
,False,EU
,False,EU
,False,EU
ZTR,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
AMV,False,AS
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
KSZ,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,OC
,False,OC
,False,OC
,False,OC
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,AS
,False,EU
,False,EU
,False,AS
,False,EU
,False,EU
,False,EU
,False,EU
,False,AS
,False,AS
,False,AS
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,EU
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,EU
,False,
,False,EU
,False,
,False,EU
,False,EU
,False,EU
,False,EU
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,OC
,False,OC
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
